redump_title,title,localized_title,serial
Alnam no Kiba - Juuzoku Juuni Shinto Densetsu (Japan),Alnam no Kiba - Juuzoku Juuni Shinto Densetsu,アルナムの牙　～獣族十二神徒伝説～,SLPS-00173
Alnam no Tsubasa - Shoujin no Sora no Kanata e (Japan) (Demo),Alnam no Tsubasa - Shoujin no Sora no Kanata e (Demo),アルナムの翼　焼塵の空の彼方へ,SLPM-80069
Alnam no Tsubasa - Shoujin no Sora no Kanata e (Japan) (Disc 1),Alnam no Tsubasa - Shoujin no Sora no Kanata e (Disc 1),アルナムの翼　焼塵の空の彼方へ (DISC 1),SLPS-01187
Alnam no Tsubasa - Shoujin no Sora no Kanata e (Japan) (Disc 2),Alnam no Tsubasa - Shoujin no Sora no Kanata e (Disc 2),アルナムの翼　焼塵の空の彼方へ (DISC 2),SLPS-01188
Alnam no Tsubasa - Shoujin no Sora no Kanata e (Japan) (Disc 3),Alnam no Tsubasa - Shoujin no Sora no Kanata e (Disc 3),アルナムの翼　焼塵の空の彼方へ (DISC 3),SLPS-01189
"Alone in the Dark - Jack Is Back (Europe) (En,Fr,De,Es,It)",Alone in the Dark - Jack Is Back,,SLES-00037
Alone in the Dark - One-Eyed Jack's Revenge (USA),Alone in the Dark - One-Eyed Jack's Revenge,,SLUS-00239
Alone in the Dark - The New Nightmare (Europe) (Disc 1),Alone in the Dark - The New Nightmare (Disc 1),,SLES-02801
Alone in the Dark - The New Nightmare (Europe) (Disc 2),Alone in the Dark - The New Nightmare (Disc 2),,SLES-12801
Alone in the Dark - The New Nightmare (France) (Disc 1),Alone in the Dark - The New Nightmare (Disc 1),,SLES-02802
Alone in the Dark - The New Nightmare (France) (Disc 2),Alone in the Dark - The New Nightmare (Disc 2),,SLES-12802
Alone in the Dark - The New Nightmare (Germany) (Disc 1),Alone in the Dark - The New Nightmare (Disc 1),,SLES-02803
Alone in the Dark - The New Nightmare (Germany) (Disc 2),Alone in the Dark - The New Nightmare (Disc 2),,SLES-12803
Alone in the Dark - The New Nightmare (Italy) (Disc 1),Alone in the Dark - The New Nightmare (Disc 1),,SLES-02805
Alone in the Dark - The New Nightmare (Italy) (Disc 2),Alone in the Dark - The New Nightmare (Disc 2),,SLES-12805
Alone in the Dark - The New Nightmare (Spain) (Disc 1),Alone in the Dark - The New Nightmare (Disc 1),,SLES-02804
Alone in the Dark - The New Nightmare (Spain) (Disc 2),Alone in the Dark - The New Nightmare (Disc 2),,SLES-12804
Alone in the Dark - The New Nightmare (USA) (Disc 1),Alone in the Dark - The New Nightmare (Disc 1),,SLUS-01201
Alone in the Dark - The New Nightmare (USA) (Disc 2),Alone in the Dark - The New Nightmare (Disc 2),,SLUS-01377
Alone in the Dark 2 (Japan),Alone in the Dark 2,アローン・イン・ザ・ダーク２,SLPS-00141
Alundra (Europe),Alundra,,SLES-01135
Alundra (Europe) (Demo),Alundra (Demo),,SLED-01308
Alundra (France),Alundra,,SLES-01198
Alundra (Germany),Alundra,,SLES-01256
Alundra (Italy),Alundra,,SLES-01257
Alundra (Japan),Alundra,アランドラ,SCPS-10035
Alundra (Spain),Alundra,,SLES-01258
Alundra (USA),Alundra,,SLUS-00553
Alundra 2 - A New Legend Begins (Europe),Alundra 2 - A New Legend Begins,,SLES-02600
Alundra 2 - A New Legend Begins (USA),Alundra 2 - A New Legend Begins,,SLUS-01017
Alundra 2 - Der Beginn einer neuen Legende (Germany),Alundra 2 - Der Beginn einer neuen Legende,,SLES-02602
Alundra 2 - Mashinka no Nazo (Japan),Alundra 2 - Mashinka no Nazo,アランドラ２　魔進化の謎,SCPS-10115
Alundra 2 - Mashinka no Nazo (Japan) (Demo),Alundra 2 - Mashinka no Nazo (Demo),アランドラ２　魔進化の謎,PAPX-90097
Alundra 2 - Une Legende Est Nee (France),Alundra 2 - Une Legende Est Nee,,SLES-02601
"Amazing Virtual Sea-Monkeys, The (Europe) (En,Fr,De,Es,It,Nl,Pt)",The Amazing Virtual Sea-Monkeys,,SLES-03858
"Amazing Virtual Sea-Monkeys, The (USA) (En,Es)",The Amazing Virtual Sea-Monkeys,,SLUS-01475
America Oudan Ultra Quiz (Japan),America Oudan Ultra Quiz,アメリカ横断ウルトラクイズ,SLPS-00241
America Oudan Ultra Quiz (Japan) (Fukkokuban),America Oudan Ultra Quiz (Fukkokuban),アメリカ横断ウルトラクイズ,SLPS-01802
America Oudan Ultra Quiz (Japan) (Fukkokuban),,,SLPS-91484
American Pool (Europe),American Pool,,SLES-04037
American Pool (USA),American Pool,,SLUS-01488
Amerzone - Das Testament des Forschungsreisenden (Germany) (Disc 1),Amerzone - Das Testament des Forschungsreisenden (Disc 1),,SLES-02348
Amerzone - Das Testament des Forschungsreisenden (Germany) (Disc 2),Amerzone - Das Testament des Forschungsreisenden (Disc 2),,SLES-12348
Amerzone - El Legado del Explorador (Spain) (Disc 1),Amerzone - El Legado del Explorador (Disc 1),,SLES-02349
Amerzone - El Legado del Explorador (Spain) (Disc 2),Amerzone - El Legado del Explorador (Disc 2),,SLES-12349
Amerzone - Il Testamento dell'Esploratore (Italy) (Disc 1),Amerzone - Il Testamento dell'Esploratore (Disc 1),,SLES-02350
Amerzone - Il Testamento dell'Esploratore (Italy) (Disc 2),Amerzone - Il Testamento dell'Esploratore (Disc 2),,SLES-12350
Amerzone - O Testamento do Explorador (Portugal) (Disc 1),Amerzone - O Testamento do Explorador (Disc 1),,SLES-02429
Amerzone - O Testamento do Explorador (Portugal) (Disc 2),Amerzone - O Testamento do Explorador (Disc 2),,SLES-12429
Amerzone - The Explorer's Legacy (Europe) (Disc 1),Amerzone - The Explorer's Legacy (Disc 1),,SLES-02347
Amerzone - The Explorer's Legacy (Europe) (Disc 2),Amerzone - The Explorer's Legacy (Disc 2),,SLES-12347
"Amerzone, L' (France) (Disc 1)","Amerzone, L' (Disc 1)",,SLES-02346
"Amerzone, L' (France) (Disc 2)","Amerzone, L' (Disc 2)",,SLES-12346
Analog Controller Service Disc (Revised) (Europe),Analog Controller Service Disc (Revised),,PEPX-94009
Analog Controller Service Disc (Revised) (USA),Analog Controller Service Disc (Revised),,PUPX-93010
Analog Controller Service Disc (USA),Analog Controller Service Disc,,PUPX-93008
"Anastasia (Europe) (En,Fr,De,Nl)",Anastasia,,SLES-02961
Ancient Roman - Power of Dark Side (Japan) (Disc 1),Ancient Roman - Power of Dark Side (Disc 1),アンシャントロマン～Ｐｏｗｅｒ　ｏｆ　Ｄａｒｋ　Ｓｉｄｅ～ (DISC 1),SLPS-01108
Ancient Roman - Power of Dark Side (Japan) (Disc 2),Ancient Roman - Power of Dark Side (Disc 2),アンシャントロマン～Ｐｏｗｅｒ　ｏｆ　Ｄａｒｋ　Ｓｉｄｅ～ (DISC 2),SLPS-01109
Ancient Roman Extra (Japan) (Demo),Ancient Roman Extra (Demo),アンシャント・ロマン,SLPM-80141
Andretti Racing (Europe),Andretti Racing,,SLES-00438
Andretti Racing (France),Andretti Racing,,SLES-00439
Andretti Racing (Germany),Andretti Racing,,SLES-00440
Andretti Racing (Japan),Andretti Racing,アンドレッティ　レーシング,SLPS-00759
Andretti Racing (USA),Andretti Racing,,SLUS-00264
Angel Blade - Neo Tokyo Guardians (Japan),Angel Blade - Neo Tokyo Guardians,エンジェル・ブレード,SLPS-00894
Angel Blade - Neo Tokyo Guardians (Japan) (Demo),Angel Blade - Neo Tokyo Guardians (Demo),エンジェル・ブレード,SLPM-80094
Angel Blade - Neo Tokyo Guardians (Japan) (Major Wave),Angel Blade - Neo Tokyo Guardians (Major Wave),エンジェル・ブレード,SLPM-86960
Angel Graffiti - Anata e no Profile (Japan),Angel Graffiti - Anata e no Profile,エンジェルグラフィティ　あなたへのプロフィール,SLPS-00163
Angel Graffiti - Anata e no Profile (Japan),,,SLPS-00306
Angelique - Tenkuu no Requiem (Japan),Angelique - Tenkuu no Requiem,アンジェリーク　天空の鎮魂歌,SLPM-86165
Angelique - Tenkuu no Requiem (Japan),Angelique Tenkuu No Requiem (Koei Summer Campaign),,SLPM-86289
Angelique - Tenkuu no Requiem (Japan),,,SLPM-86595
Angelique - Tenkuu no Requiem (Japan) (Premium Box),Angelique Tenkuu No Requiem (Premium Box),,SLPM-86164
Angelique - Tenkuu no Requiem (Japan) (Premium Box),Angelique - Tenkuu no Requiem (Angelique History),,SLPM-86510
Angelique Duet (Japan),Angelique Duet,,SLPS-01337
Angelique Duet (Japan),Angelique Duet,アンジェリーク　デュエット,SLPM-86493
Angelique Duet (Japan) (Angelique History),Angelique Duet (Angelique History),,SLPM-86509
Angelique Special (Japan),Angelique Special,アンジェリークＳｐｅｃｉａｌ,SLPM-86189
Angelique Special (Japan),,,SLPM-86506
Angelique Special (Japan),Angelique Special [Koei Teiban Series],,SLPM-86787
Angelique Special 2 (Japan),,,SLPS-00805
Angelique Special 2 (Japan),Angelique Special 2,アンジェリークＳｐｅｃｉａｌ　２,SLPM-86492
Angelique Special 2 (Japan) (Premium Box),Angelique Special 2 [Premium Box],,SLPS-00745
Angelique Special 2 (Japan) (Premium Box),Angelique Special 2 (Angelique History),,SLPM-86508
"Animal Football (Europe) (En,Fr,De)",Animal Football,,SLES-04071
Animal Snap - Rescue Them 2 by 2 (Europe),Animal Snap - Rescue Them 2 by 2,,SLES-04036
Animaniacs - Ten Pin Alley (USA),Animaniacs - Ten Pin Alley,,SLUS-00784
Animetic Story Game 1 - Card Captor Sakura (Japan) (Disc 1),Animetic Story Game 1 - Cardcaptor Sakura (Disc 1),アニメチックストーリーゲーム１　カードキャプターさくら (DISC 1),SLPS-01830
Animetic Story Game 1 - Card Captor Sakura (Japan) (Disc 2),Animetic Story Game 1 - Cardcaptor Sakura (Disc 2),アニメチックストーリーゲーム１　カードキャプターさくら (DISC 2),SLPS-01831
Animorphs - Shattered Reality (USA),Animorphs - Shattered Reality,,SLUS-01010
Ankh - Tutankhamen no Nazo (Japan) (Disc 1),Ankh - Tutankhamen no Nazo (Disc 1),ツタンカーメンの謎　アンク (DISC 1),SLPS-01068
Ankh - Tutankhamen no Nazo (Japan) (Disc 2),Ankh - Tutankhamen no Nazo (Disc 2),ツタンカーメンの謎　アンク (DISC 2),SLPS-01069
Anna Kournikova's Smash Court Tennis (Europe),Anna Kournikova's Smash Court Tennis,,SCES-01833
Anna Kournikova's Smash Court Tennis (Europe) (Rev 1),Anna Kournikova's Smash Court Tennis,,SCES-01833
Annanjarin (Japan),Annanjarin,,SLPS-01424
Ano Ko Doko no Ko (Japan),Ano Ko Doko no Ko,あのこどこのこ,SLPS-01522
Another Memories (Japan),Another Memories,アナザー・メモリーズ,SLPS-01431
Another Mind (Japan),Another Mind,アナザー・マインド,SLPS-01655
Another Mind (Japan) (Demo),Another Mind (Demo),アナザー・マインド,SLPM-80321
Anstoss - Premier Manager (Germany),Anstoss - Premier Manager,,SLES-02563
Ao no 6-gou - Antarctica (Japan) (Disc 1),Ao no 6-gou - Antarctica (Disc 1),青の６号　アンタクティカ (DISC 1),SLPS-02940
Ao no 6-gou - Antarctica (Japan) (Disc 2),Ao no 6-gou - Antarctica (Disc 2),青の６号　アンタクティカ (DISC 2),SLPS-02941
Aoki Ookami to Shiroki Mejika - Genchou Hishi (Japan),Aoki Ookami to Shiroki Mejika - Genchou Hishi,蒼き狼と白き牝鹿・元朝秘史,SLPS-01579
Aozora to Nakama-tachi - Yume no Bouken Plus (Japan),Aozora to Nakama-tachi - Yume no Bouken Plus,アオ・ゾーラと仲間たち　夢の冒険プラス,SLPS-03564
Ape Escape - La Invasion de los Monos (Spain),Ape Escape - La Invasion de los Monos,,SCES-02031
Ape Escape (Europe),Ape Escape,,SCES-01564
Ape Escape (Europe) (Demo),Ape Escape (Demo),,SCED-02133
Ape Escape (France),Ape Escape,,SCES-02028
Ape Escape (Italy),Ape Escape,,SCES-02030
Ape Escape (USA),Ape Escape,,SCUS-94423
Ape Escape (USA) (Demo 1),Ape Escape (Demo 1) (EDC),,SCUS-94470
Ape Escape (USA) (Demo 2),Ape Escape (Demo 2),,SCUS-94489
Ape Escape (USA) (Demo 2) (EDC),Ape Escape (Demo 2),,SCUS-94489
Apocalypse (Europe),Apocalypse,,SLES-00460
Apocalypse (Europe) (Demo),Apocalypse (Demo),,SLED-01610
Apocalypse (France),Apocalypse,,SLES-00834
Apocalypse (Germany),Apocalypse,,SLES-00835
Apocalypse (Italy),Apocalypse,,SLES-01463
Apocalypse (Japan),Apocalypse,アポカリプス,SLPM-86879
Apocalypse (USA),Apocalypse,,SLUS-00373
"Aqua GT (Europe) (En,Fr,De,Es,It,Nl)",Aqua GT,,SLES-03390
Aqua Paradise (Japan),Aqua Paradise,アクアパラダイス,SLPS-03095
Aquanaut no Kyuujitsu - Memories of Summer 1996 (Japan),Aquanaut no Kyuujitsu - Memories of Summer 1996,アクアノートの休日　－ＭＥＭＯＲＩＥＳ　ＯＦ　ＳＵＭＭＥＲ　１９９６－,SLPS-00406
Aquanaut no Kyuujitsu - Memories of Summer 1996 (Japan) (Artdink Best Choice),Aquanaut no Kyuujitsu - Memories of Summer 1996 (Artdink Best Choice),アクアノートの休日　－ＭＥＭＯＲＩＥＳ　ＯＦ　ＳＵＭＭＥＲ　１９９６－,SLPS-02023
Aquanaut no Kyuujitsu (Japan),Aquanaut no Kyuujitsu,アクアノートの休日,SLPS-00060
Aquanaut no Kyuujitsu 2 (Japan),Aquanaut no Kyuujitsu 2,アクアノートの休日２,SLPS-02141
Aquanaut no Kyuujitsu 2 (Japan),Aquanaut no Kyuujitsu 2 [Artdink Best Choice],,SLPS-02919
Aquanaut no Kyuujitsu 2 (Japan) (Demo),Aquanaut no Kyuujitsu 2 (Demo),アクアノートの休日２,SLPM-80449
Aquanaut's Holiday (Europe),Aquanaut's Holiday,,SCES-00241
Aquanaut's Holiday (USA),Aquanaut's Holiday,,SCUS-94603
Aquarian Age - Tokyo Wars (Japan),Aquarian Age - Tokyo Wars,アクエリアン・エイジ　～東京・ウォーズ～,SLPS-02731
Arc the Lad - Monster Game with Casino Game (Japan) (Disc 1) (Monster Game),Arc the Lad - Monster Game with Casino Game (Disc 1) (Monster Game),アークザラッド・モンスターゲーム　ウィズ　カジノ　ゲーム,SCPS-10040
Arc the Lad - Monster Game with Casino Game (Japan) (Disc 2) (Casino Game),Arc the Lad - Monster Game with Casino Game (Disc 2) (Casino Game),アークザラッド・モンスターゲーム　ウィズ　カジノ　ゲーム,SCPS-10041
Arc the Lad (Japan),Arc the Lad,アークザラッド,SCPS-10008
Arc the Lad (Japan) (Rev 1),Arc the Lad,アークザラッド,SCPS-10008
Arc the Lad (Japan) (Rev 1),,,SCPS-91004
Arc the Lad Collection - Arc Arena - Monster Tournament (USA),Arc the Lad Collection - Arc Arena - Monster Tournament,,SLUS-01255
Arc the Lad Collection - Arc Arena - Monster Tournament (USA) (Beta) (2001-10-16),Arc the Lad Collection - Arc Arena - Monster Tournament,,SLUS-01255
Arc the Lad Collection - The Making of Arc the Lad (USA),Arc the Lad Collection - The Making of Arc the Lad,,SLUS-01256
Arc the Lad Collection - The Making of Arc the Lad (USA) (Beta) (2001-11-20),Arc the Lad Collection - The Making of Arc the Lad,,SLUS-01256
Arc the Lad II - Characters & World CG Movie Collection (Japan),,,PCPX-96050
Arc the Lad II - Characters & World CG Movie Collection (Japan),Arc the Lad II - Characters & World CG Movie Collection,アークザラッドⅡ　キャラクターズ＆ワールド　ＣＧムービー　コレクション,SCPM-85005
Arc the Lad II (Japan),Arc the Lad II,アークザラッドⅡ,SCPS-10026
Arc the Lad II (Japan) (Rev 1),Arc the Lad II,アークザラッドＩＩ,SCPS-91071
Arc the Lad II (Japan) (Rev 1),,,SCPS-91310
Arc the Lad III (Japan) (Demo 1),Arc the Lad III (Demo 1),アークザラッドⅢ,PAPX-90093
Arc the Lad III (Japan) (Demo 2),Arc the Lad III (Demo 1),アークザラッドⅢ,PAPX-90099
Arc the Lad III (Japan) (Demo 3),Arc the Lad III (Demo 2),アークザラッドⅢ,PCPX-96176
Arc the Lad III (Japan) (Disc 1),Arc the Lad III (Disc 1),アークザラッドⅢ (DISC 1),SCPS-10106
Arc the Lad III (Japan) (Disc 1) (Rev 1),Arc the Lad III (Disc 1),アークザラッドⅢ (DISC 1),SCPS-91228
Arc the Lad III (Japan) (Disc 1) (Rev 1),,,SCPS-91316
Arc the Lad III (Japan) (Disc 2),Arc the Lad III (Disc 2),アークザラッドⅢ (DISC 2),SCPS-10107
Arc the Lad III (Japan) (Disc 2) (Rev 1),Arc the Lad III (Disc 2),アークザラッドⅢ (DISC 2),SCPS-91229
Arc the Lad III (Japan) (Disc 2) (Rev 1),,,SCPS-91317
Arcade Gears - ImageFight & XMultiply (Japan),Arcade Gears - ImageFight & XMultiply,ＡＧアーケード・ギアーズ　イメージファイト＆Ｘ‐マルチプライ,SLPS-01267
Arcade Gears - Pu-Li-Ru-La (Japan),Arcade Gears - Pu-Li-Ru-La,ＡＧアーケード・ギアーズ　ブリルラ,SLPS-00928
Arcade Gears - Wonder 3 (Japan),Arcade Gears - Wonder 3,ＡＧアーケード・ギアーズ　ワンダー３,SLPS-00927
Arcade Hits - Crazy Climber (Japan),Arcade Hits - Crazy Climber,アーケード・ヒッツ　「クレイジー・クライマー」,SLPM-87067
Arcade Hits - Frisky Tom (Japan),Arcade Hits - Frisky Tom,アーケード・ヒッツ　「フリスキー・トム」,SLPM-87118
Arcade Hits - Magical Drop (Japan),Arcade Hits - Magical Drop,アーケード・ヒッツ　「マジカル・ドロップ」,SLPM-87173
Arcade Hits - Moon Cresta (Japan),Arcade Hits - Moon Cresta,アーケード・ヒッツ　「ムーン・クレスタ」,SLPM-87082
Arcade Hits - Raiden (Japan),Arcade Hits - Raiden,アーケード・ヒッツ　「雷電」,SLPM-86613
Arcade Hits - Shienryuu (Japan),Arcade Hits - Shienryuu,アーケード・ヒッツ　「紫炎龍」,SLPM-87228
Arcade Hits - Sonic Wings Special (Japan),Arcade Hits - Sonic Wings Special,アーケード・ヒッツ　「ソニック・ウィングス・スペシャル」,SLPM-87137
Arcade Hits - Soukyuu Gurentai (Japan),Arcade Hits - Soukyuu Gurentai,アーケード・ヒッツ　「蒼穹紅蓮隊」,SLPM-87255
Arcade Hits - Suiko Enbu - Outlaws of the Lost Dynasty (Japan),Arcade Hits - Suiko Enbu - Outlaws of the Lost Dynasty,アーケード・ヒッツ　「水滸演武」,SLPM-87145
Arcade Hits - Wolf Fang - Kuuga 2001 (Japan),Arcade Hits - Wolf Fang - Kuuga 2001,アーケード・ヒッツ　「ウルフ・ファング」,SLPM-87270
"Arcade Party Pak (Europe, Australia)",Arcade Party Pak,,SLES-02339
Arcade Party Pak (USA),Arcade Party Pak,,SLUS-00952
Arcade's Greatest Hits - The Atari Collection 1 (Europe),Arcade's Greatest Hits - The Atari Collection 1,,SLES-00466
Arcade's Greatest Hits - The Atari Collection 1 (USA),Arcade's Greatest Hits - The Atari Collection 1,,SLUS-00399
Arcade's Greatest Hits - The Atari Collection 2 (Europe),Arcade's Greatest Hits - The Atari Collection 2,,SLES-00712
Arcade's Greatest Hits - The Atari Collection 2 (USA),Arcade's Greatest Hits - The Atari Collection 2,,SLUS-00449
Arcade's Greatest Hits - The Midway Collection 2 (Europe),Arcade's Greatest Hits - The Midway Collection 2,,SLES-00739
Arcade's Greatest Hits - The Midway Collection 2 (USA),Arcade's Greatest Hits - The Midway Collection 2,,SLUS-00450
Arcana Senki Ludo (Japan),Arcana Senki Ludo,アルカナ戦記　ルド,SLPS-01438
"Arc-en-Ciel, L' - Light my Fire (Japan)",L'Arc-en-Ciel - Light my Fire,,SLPM-80299
Archer Maclean's 3D Pool (Europe),Archer Maclean's 3D Pool,,SLES-04096
Are!Mo KoreMo Momotarou (Japan),Are!Mo KoreMo Momotarou,あれ！も　これ？も　桃太郎,SLPS-00428
"Area 51 (Europe) (En,Fr,De,Es)",Area 51,,SLES-00578
"Area 51 (Europe) (En,Fr,De,Es) (Midway Classics)",Area 51 (Midway Classics),,SLES-03783
Area 51 (Japan),Area 51,エリア５１,SLPS-00726
Area 51 (Japan) (Special Pack),Area 51 (Special Pack),エリア５１　スペシャルパック,SLPS-00725
Area 51 (USA),Area 51,,SLUS-00164
Area 51 (USA) (Rev 1),Area 51,,SLUS-00164
"Ark of Time (Europe) (En,Fr,De,Es,It)",Ark of Time,,SLES-00748
Arkanoid R 2000 (Japan),Arkanoid R 2000,アルカノイドＲ　２０００,SLPM-86262
Arkanoid Returns (Japan),Arkanoid Returns,アルカノイドリターンズ,SLPS-00948
Armed Fighter (Japan),Armed Fighter,アームド・ファイター,SLPS-01598
Armored Core - Master of Arena (Japan) (Demo),Armored Core - Master of Arena (Demo),,SLPM-80371
Armored Core - Master of Arena (Japan) (Disc 1),Armored Core - Master of Arena (Disc 1),アーマードコア　マスターオブアリーナ (DISC 1),SLPS-01855
Armored Core - Master of Arena (Japan) (Disc 1),,,SLPS-91188
Armored Core - Master of Arena (Japan) (Disc 1) (PSone Books),Armored Core - Master of Arena (Disc 1) (PSone Books),アーマードコア　マスターオブアリーナ,SLPS-91444
Armored Core - Master of Arena (Japan) (Disc 2),Armored Core - Master of Arena (Disc 2),アーマードコア　マスターオブアリーナ (DISC 2),SLPS-01856
Armored Core - Master of Arena (Japan) (Disc 2),,,SLPS-91189
Armored Core - Master of Arena (Japan) (Disc 2) (PSone Books),Armored Core - Master of Arena (Disc 2) (PSone Books),アーマードコア　マスターオブアリーナ,SLPS-91445
Armored Core - Master of Arena (USA) (Disc 1),Armored Core - Master of Arena (Disc 1),,SLUS-01030
Armored Core - Master of Arena (USA) (Disc 2),Armored Core - Master of Arena (Disc 2),,SLUS-01081
Armored Core - Project Phantasma (Japan),Armored Core - Project Phantasma,アーマードコア　プロジェクトファンタズマ,SLPS-01130
Armored Core - Project Phantasma (Japan) (PlayStation the Best),Armored Core - Project Phantasma (PlayStation the Best),アーマード・コア　プロジェクトファンタズマ,SLPS-91110
Armored Core - Project Phantasma (Japan) (PlayStation the Best),,,SLPS-91424
Armored Core - Project Phantasma (Japan) (Rev 1),Armored Core - Project Phantasma,アーマードコア　プロジェクトファンタズマ,SLPS-01130
Armored Core - Project Phantasma (USA),Armored Core - Project Phantasma,,SLUS-00670
"Armored Core (Europe) (En,Fr,De,Es,It)",Armored Core,,SCES-00842
