redump_name,serial_1,serial_2,serial_3,serial_4,serial_5
"Black Eyed Peas Experience, The (Europe, Australia) (En,Fr,De,Es,It) (Special Edition)",RVL-SEPX-EUR-B0,,,,
"Black Eyed Peas Experience, The (USA) (En,Fr,Es)",RVL-SEPE-USA-B0,,,,
"Black Eyed Peas Experience, The (USA) (En,Fr,Es) (Limited Edition)",RVL-SEPZ-USA-B0,,,,
"Blast Works - Build, Trade, Destroy (Europe) (En,Fr,De)",RVL-RBRX-EUR,,,,
"Blast Works - Build, Trade, Destroy (UK)",RVL-RBRP-UKV,,,,
"Blast Works - Build, Trade, Destroy (USA)",RVL-RBRE-USA,,,,
"Blazing Angels - Squadrons of WWII (Europe) (En,Fr,De,Es,It)",RVL-RBAP-EUR,,,,
"Blazing Angels - Squadrons of WWII (USA) (En,Fr,Es)",RVL-RBAE-USA, RVL-RBAE-USA-B0,,,
"Bleach - Shattered Blade (Europe) (En,Fr,De,Es,It)",RVL-RBLP-EUR,,,,
Bleach - Shattered Blade (USA),RVL-RBLE-USA,,,,
Bleach - Versus Crusade (Japan),RVL-RBXJ-JPN,,,,
Bleach Wii - Hakujin Kirameku Rondo (Japan),RVL-RBLJ-JPN,,,,
Blob - Colorful na Kibou (Japan),RVL-R6BJ-JPN,,,,
"Block Party - 20 Games (Europe) (En,Fr,De,Es,It)",RVL-RRTP-EUR,,,,
"Block Party - 20 Games (USA) (En,Fr)",RVL-RRTE-USA,,,,
"Bob the Builder - Festival of Fun (Europe) (En,Fr,De,Es,Nl)",RVL-R9BP-EUR,,,,
"Bob the Builder - Festival of Fun (Europe) (En,Fr,De,Es,Nl) (Rev 1)",RVL-R9BP-EUR-B0,,,,
Boku to Sim no Machi (Japan),RVL-RSIJ-JPN,,,,
Boku to Sim no Machi Agent - Gokuaku Shachou kara Sekai o Sukue Daisakusen! (Japan),RVL-R5XJ-JPN-B0,,,,
Boku to Sim no Machi Kingdom (Japan),RVL-RSHJ-JPN,,,,
Boku to Sim no Machi Party (Japan),RVL-RP4J-JPN,,,,
Boku to Sim no Machi Racing (Japan),RVL-RQGJ-JPN,,,,
Bokujou Monogatari - Waku Waku Animal March (Japan) (Rev 1),RVL-RBIJ-JPN,,,,
Bokujou Monogatari - Yasuragi no Ki (Japan),RVL-R84J-JPN,,,,
Bomberman (Japan),RVL-RB6J-JPN-B0,,,,
Bomberman Land (USA),RVL-RBBE-USA,,,,
Bomberman Land (USA) (Beta) (2007-11-06),,,,,
"Bomberman Land Wii (Europe) (En,Fr,De,Es,It)",RVL-RBBP-EUR,,,,
Bomberman Land Wii (Japan),RVL-RBBJ-JPN,,,,
Bomberman Land Wii (Japan) (Rev 1),RVL-RBBJ-JPN-B0,,,,
"Boogie (Europe) (En,Fr,De,Es,It,Nl,Pt)",RVL-RBOP-EUR,,,,
Boogie (USA) (Beta) (2007-06-26),,,,,
Boogie (USA) (Beta) (2007-07-02),,,,,
"Boogie (USA) (En,Fr,Es)",RVL-RBOE-USA,,,,
"Boogie SuperStar (Europe) (En,Fr,De,Es,It,Nl)",RVL-RG6P-EUR,,,,
"Boogie SuperStar (USA) (En,Fr,Es)",RVL-RG6E-USA,,,,
"Boom Blox (Europe) (En,Fr,De,Es,It) (Demo)",RVL-DBKP-EUR,,,,
"Boom Blox (Europe) (En,Fr,De,Es,It,Nl)",RVL-RBKP-AUS-B0, RVL-RBKP-EUR,,,
Boom Blox (Japan),RVL-RBKJ-JPN,,,,
Boom Blox (Korea),RVL-RBKK-KOR,,,,
"Boom Blox (USA) (En,Fr,Es)",RVL-RBKE-USA,,,,
"Boom Blox (USA) (En,Fr,Es) (Demo)",RVL-DBKE-USA,,,,
"Boom Blox Bash Party (Europe) (En,Fr,De,Es,It,Nl)",RVL-RYBP-UKV,,,,
"Boom Blox Bash Party (USA) (En,Fr,Es)",RVL-RYBE-USA,,,,
"Boom Street (Europe) (En,Fr,De,Es,It)",RVL-ST7P-EUR-B0,,,,
"Boot Camp Academy (Europe) (En,Fr,De,It)",RVL-SAYP-EUR-B0,,,,
"Boot Camp Academy (USA) (En,Fr)",RVL-SAYE-USA-B0,,,,
"Boy and His Blob, A (UK)",RVL-SBLP-UKV-B0,,,,
"Boy and His Blob, A (USA)",RVL-SBLE-USA-B0,,,,
"Bratz - Girlz Really Rock (Europe) (De,Es,It)",RVL-RRLY-EUU,,,,
"Bratz - Girlz Really Rock (Europe) (En,Sv)",RVL-RRLP-EUR,,,,
"Bratz - Girlz Really Rock (Europe) (Fr,Nl)",RVL-RRLX-FAH,,,,
"Bratz - Girlz Really Rock (Scandinavia) (No,Da)",RVL-RRLZ-SCN,,,,
"Bratz - Girlz Really Rock (USA) (En,Fr)",RVL-RRLE-USA,,,,
"Bratz - The Movie (Europe) (En,Fr)",RVL-RB9P-EUR, RVL-RB9P-UKV,,,
"Bratz - The Movie (Europe) (Es,It)",RVL-RB9X-EUU,,,,
Bratz - The Movie (Germany),RVL-RB9D-NOE,,,,
"Bratz - The Movie (Scandinavia) (Sv,Da)",RVL-RB9Y-SCN,,,,
Bratz - The Movie (USA),RVL-RB9E-USA,,,,
"Bratz Kidz - Party (Europe) (En,Fr,De,Es,It,Sv,No,Da)",RVL-RKGP-EUR,,,,
"Bratz Kidz (USA) (En,Fr,Es)",RVL-RKGE-USA,,,,
"Brave - A Warrior's Tale (Europe) (En,Fr,De,Es,It)",RVL-RWXP-EUR-B0,,,,
Brave - A Warrior's Tale (USA) (Beta) (2009-04-03),,,,,
"Brave - A Warrior's Tale (USA) (En,Fr,Es)",RVL-RWXE-USA-B0,,,,
"Broken Sword - Shadow of the Templars - The Director's Cut (Europe) (En,Fr,De,Es,It)",RVL-RSJP-EUR,,,,
"Broken Sword - Shadow of the Templars - The Director's Cut (USA) (En,Fr,Es)",RVL-RSJE-USA,,,,
"Brothers in Arms - Double Time (USA) (En,Fr,Es) (Disc 1) (Brothers in Arms - Road to Hill 30)",RVL-RI8E-USA,,,,
"Brothers in Arms - Double Time (USA) (En,Fr,Es) (Disc 2) (Brothers in Arms - Earned in Blood)",RVL-RB5E-USA,,,,
"Brothers in Arms - Earned in Blood (Europe) (En,Fr,De,Es,It)",RVL-RB5P-EUR-1,,,,
"Brothers in Arms - Road to Hill 30 (Europe) (En,Fr,De,Es,It)",RVL-RI8P-EUR-1,,,,
Brunswick Pro Bowling (Europe),RVL-RBPP-UKV,,,,
Brunswick Pro Bowling (USA),RVL-RBPE-USA,,,,
Brunswick Zone Cosmic Bowling (USA),RVL-SBKE-USA-B0,,,,
Buck Fever (USA),RVL-R65E-USA-B0,,,,
"Build-A-Bear Workshop - A Friend Fur All Seasons (Europe) (En,Fr,Da)",RVL-RR4P-EUR,,,,
"Build-A-Bear Workshop - A Friend Fur All Seasons (USA) (En,Fr,Es)",RVL-RR4E-USA, RVL-RR4E-USA-B0,,,
"Build-A-Bear Workshop - Friendship Valley (Denmark) (En,Fr,Es,Da)",RVL-R9UP-EUU-B0,,,,
"Build-A-Bear Workshop - Friendship Valley (USA) (En,Fr,Es)",RVL-R9UE-USA-B0,,,,
"Build'n Race (USA) (En,Fr,Es)",RVL-RJNE-USA-B0,,,,
"Bully - Scholarship Edition (Europe) (En,Fr,De,Es,It)",RVL-RB7P-EUR,,,,
"Bully - Scholarship Edition (USA) (En,Fr,Es)",RVL-RB7E-USA,,,,
Burger Bot (USA),RVL-SB8E-USA-B0,,,,
Burger Island (USA),RVL-RIWE-USA-B0,,,,
"Bust-A-Move (Europe) (En,Fr,De,Es,It)",RVL-RBMP-EUR,,,,
Bust-A-Move Bash! (USA),RVL-RBME-USA,,,,
"Busy Scissors (Europe) (En,Fr,De,Es,It)",RVL-SBIP-EUR-B0,,,,
"Busy Scissors (USA) (En,Fr,Es)",RVL-SBIE-USA-B0,,,,
Byeorui Kirby Wii (Korea),RVL-SUKK-KOR-B0,,,,
"Cabela's Adventure Camp (Europe) (En,Fr,De,Es,It,Nl)",RVL-SH8P-EUR-B0,,,,
"Cabela's Adventure Camp (USA) (En,Fr)",RVL-SH8E-USA-B0,,,,
Cabela's African Adventures (USA),RVL-SQAE-USA-B0,,,,
Cabela's Big Game Hunter (Europe),RVL-RCBP-UKV,,,,
Cabela's Big Game Hunter (USA),RVL-RCBE-USA,,,,
Cabela's Big Game Hunter 2010 (Europe),RVL-SC9P-UKV-B0,,,,
Cabela's Big Game Hunter 2010 (USA),RVL-R8YE-USA-B0,,,,
"Cabela's Big Game Hunter 2012 (Europe) (En,Fr,De,Es,It)",RVL-SH6P-EUR-B0,,,,
Cabela's Big Game Hunter 2012 (USA),RVL-SH6E-USA-B0,,,,
Cabela's Dangerous Adventures (Europe),RVL-RXZP-UKV-B0,,,,
Cabela's Dangerous Hunts 2009 (USA),RVL-RXZE-USA,,,,
Cabela's Dangerous Hunts 2011 - Special Edition (USA),RVL-SHUE-USA-B0,,,,
"Cabela's Dangerous Hunts 2011 (Europe, Australia) (En,Fr,De,Es,It)",RVL-SCDP-EUR-B0,,,,
Cabela's Dangerous Hunts 2011 (USA),RVL-SCDE-USA-B0,,,,
"Cabela's Dangerous Hunts 2013 (Europe) (En,Fr,De,It)",RVL-SUVP-EUR-B0,,,,
"Cabela's Dangerous Hunts 2013 (USA) (En,Fr)",RVL-SUVE-USA-B0,,,,
Cabela's Hunting Expeditions (USA),RVL-SOAE-USA-B0,,,,
Cabela's Legendary Adventures (USA),RVL-RCUE-USA,,,,
Cabela's Monster Buck Hunter (USA),RVL-RQPZ-USA-B0,,,,
Cabela's North American Adventures (USA),RVL-SNAE-USA-B0,,,,
Cabela's Outdoor Adventures 2010 (USA),RVL-R9VE-USA-B0,,,,
"Cabela's Survival - Shadows of Katmai (Europe) (En,Fr,De,Es,It)",RVL-SAJP-EUR-B0,,,,
"Cabela's Survival - Shadows of Katmai (USA) (En,Fr)",RVL-SAJE-USA-B0,,,,
Cabela's Trophy Bucks (USA),RVL-RQPE-USA,,,,
Caduceus - New Blood (Japan),RVL-RK2J-JPN,,,,
Caduceus Z - Futatsu no Chou Shittou (Japan),RVL-RKDJ-JPN,,,,
"Cages, The - Pro Style Batting Practice (USA)",RVL-R8NE-USA-B0,,,,
"Cake Mania - In the Mix! (Europe) (En,Fr,De)",RVL-R72P-EUR-B0,,,,
Cake Mania - In the Mix! (USA),RVL-R72E-USA,,,,
Cake Mania - In the Mix! (USA) (Rev 1),RVL-R72E-USA-B0,,,,
Call of Duty - Black Ops (Canada),RVL-SC7Z-CAN-B0,,,,
Call of Duty - Black Ops (France),RVL-SC7F-FRA-B0,,,,
Call of Duty - Black Ops (Germany),RVL-SC7D-NOE-B0,,,,
Call of Duty - Black Ops (Italy),RVL-SC7I-ITA-B0,,,,
Call of Duty - Black Ops (Spain),RVL-SC7S-ESP-B0,,,,
Call of Duty - Black Ops (UK),RVL-SC7P-UKV-B0,,,,
Call of Duty - Black Ops (USA),RVL-SC7E-USA-B0,,,,
"Call of Duty - Modern Warfare - Reflex (Europe) (En,Fr)",RVL-RJAP-EUR-B0,,,,
"Call of Duty - Modern Warfare - Reflex (Europe) (Es,It)",RVL-RJAX-EUU-B0,,,,
Call of Duty - Modern Warfare - Reflex (Germany),RVL-RJAD-NOE-B0,,,,
"Call of Duty - Modern Warfare - Reflex (USA) (En,Fr)",RVL-RJAE-USA-B0,,,,
Call of Duty - Modern Warfare 3 (Canada),RVL-SM8X-CAN-B0,,,,
"Call of Duty - Modern Warfare 3 (Europe, Australia)",RVL-SM8P-UKV-B0,,,,
Call of Duty - Modern Warfare 3 (France),RVL-SM8F-FRA-B0,,,,
Call of Duty - Modern Warfare 3 (Germany),RVL-SM8D-GER-B0,,,,
Call of Duty - Modern Warfare 3 (Italy),RVL-SM8I-ITA-B0,,,,
Call of Duty - Modern Warfare 3 (Spain),RVL-SM8S-ESP-B0,,,,
Call of Duty - Modern Warfare 3 (USA),RVL-SM8E-USA-B0,,,,
Call of Duty - World at War (Canada),RVL-RVYX-CAN,,,,
"Call of Duty - World at War (Europe) (En,Fr)",RVL-RVYP-UKV, RVL-RVYP-UKV-B0,,,
"Call of Duty - World at War (Europe) (Es,It)",RVL-RVYY-EUR-B0,,,,
Call of Duty - World at War (Germany),RVL-RVYD-NOE,,,,
Call of Duty - World at War (Korea),RVL-RVYK-KOR,,,,
Call of Duty - World at War (USA),RVL-RVYE-USA,,,,
"Call of Duty 3 (Europe) (Fr,Es,It)",RVL-RCDX-EUR,,,,
Call of Duty 3 (Germany),RVL-RCDD-NOE,,,,
Call of Duty 3 (UK),RVL-RCDP-UKV,,,,
Call of Duty 3 (USA),RVL-RCDE-USA, RVL-RCDE-USA-B0,,,
Calling - Kuroki Chakushin (Japan),RVL-SCAJ-JPN-B0,,,,
"Calling (Europe) (En,Fr,De,Es,It)",RVL-SCAP-EUR-B0,,,,
"Calling (USA) (En,Fr,Es)",RVL-SCAE-USA-B0,,,,
"Calling (USA) (En,Fr,Es) (Demo)",RVL-DCAE-USA-B0,,,,
"Calvin Tucker's Farm Animal Racing (Europe) (En,Fr,De,Es,It,Nl)",RVL-SCGP-EUR-B0,,,,
"Calvin Tucker's Redneck Farm Animals Racing Tournament (USA) (En,Fr,Es)",RVL-SCGE-USA-B0,,,,
"Calvin Tucker's Redneck Jamboree (Europe) (En,Fr,De,Es,It)",RVL-RVNP-EUR-B0,,,,
Calvin Tucker's Redneck Jamboree (USA),RVL-RVNE-USA-B0,,,,
Canada Hunt (USA),RVL-SCHE-USA-B0,,,,
Candace Kane's Candy Factory (USA),RVL-RKQE-USA,,,,
"Captain America - Super Soldier (Europe) (En,Fr,De,Es,It)",RVL-SFQP-EUR-B0,,,,
"Captain America - Super Soldier (USA) (En,Fr,Es)",RVL-SFQE-USA-B0,,,,
"Captain Morgane and the Golden Turtle (Europe) (En,Fr,De,Es,It)",RVL-SKKP-EUR-B0,,,,
"Captain Morgane and the Golden Turtle (Europe) (Fr,It)",RVL-SKKX-EUZ-B0,,,,
Captain Rainbow (Japan),RVL-R7CJ-JPN,,,,
"Carnival Funfair Games (Europe) (En,Fr,De,Es,It,Nl)",RVL-RCGP-EUR, RVL-RCGP-EUR-1,,,
"Carnival Games - MiniGolf (Europe) (En,Fr,De,Es,It,Nl)",RVL-RG9P-EUR,,,,
"Carnival Games - MiniGolf (USA) (En,Fr,Es)",RVL-RG9E-USA,,,,
Carnival Games (USA),RVL-RCGE-USA,,,,
Carnival Games (USA) (Rev 1),RVL-RCGE-USA,,,,
Carnival Games (USA) (Rev 2),RVL-RCGE-USA-B1,,,,
"Cartoon Network - Punch Time Explosion XL (Europe) (En,Fr,De,Es,It)",RVL-SQLP-EUR-B0,,,,
Cartoon Network - Punch Time Explosion XL (USA),RVL-SQLE-USA-B0,,,,
"Case Closed - The Mirapolis Investigation (Europe) (En,Fr,De,Es,It)",RVL-RCOP-EUR,,,,
"Casper's Scare School - Spooky Sports Day (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da,Fi)",RVL-RX4P-EUR-B0,,,,
Casper's Scare School - Spooky Sports Day (USA),RVL-RX4E-USA-B0,,,,
Castle of Shikigami III (USA),RVL-RS4E-USA,,,,
Castle of Shikigami III (USA) (Beta) (2008-02-12),,,,,
"Castlevania Judgment (Europe) (En,Fr,De,Es,It)",RVL-RDGP-EUR,,,,
Castlevania Judgment (USA),RVL-RDGE-USA,,,,
Castlevania Judgment (USA) (Beta),,,,,
Cate West - The Vanishing Files (Europe),RVL-RKEP-EUR-B1,,,,
Cate West - The Vanishing Files (USA),RVL-RKEE-USA,,,,
Cate West - The Vanishing Files (USA) (Beta),,,,,
"Catz (Europe) (En,Fr,De,Es,It,Nl)",RVL-RC3P-EUR,,,,
"Catz (Scandinavia) (En,Fr,De,Es,It,Nl,Sv,No,Da)",RVL-RC3X-EUU,,,,
"Celebrity Sports Showdown (Europe) (En,Fr,De,Es,It)",RVL-REAP-EUR, RVL-REAP-NOE,,,
"Celebrity Sports Showdown (USA) (En,Fr,Es)",RVL-REAE-USA,,,,
"Centipede - Infestation (USA) (En,Fr,Es)",RVL-SCPE-USA-B0,,,,
"Challenge Me - Brain Puzzles 2 (Europe) (En,Fr,De,Es,It) (Rev 2)",RVL-SC6P-EUR-B0,,,,
"Challenge Me - Word Puzzles (Europe) (En,Fr,De,Es,It)",RVL-SC5P-EUR-B0,,,,
Champion Jockey - G1 Jockey & Gallop Racer (Europe),RVL-SGKP-UKV-B0,,,,
Champion Jockey - G1 Jockey & Gallop Racer (USA),RVL-SGKE-USA-B0,,,,
Champion Jockey - Gallop Racer & GI Jockey (Japan),RVL-SGKJ-JPN-B0,,,,
"Championship Foosball (USA) (En,Fr,Es)",RVL-R4BE-USA,,,,
Chaos a la Maison (France),RVL-RXHF-FRA,,,,
"Chaotic - Shadow Warriors (USA) (En,Fr)",RVL-R7QE-USA-B0,,,,
"Charm Girls Club - Pajama Party (USA) (En,Fr,Es)",RVL-R7IE-USA-B0,,,,
"Charm Girls Club - Pyjama Party (Europe, Australia) (En,Fr,De,Es,It,Nl)",RVL-R7IP-EUR-B0,,,,
"Chavo, El (Latin America) (En,Es,Pt)",RVL-SVOE-USA-B0,,,,
"Cheggers Party Quiz (Europe) (En,Fr,De,Es,It)",RVL-RCYP-UKV,,,,
Cheoeum Mannaneun Wii (Korea),RVL-RHAK-KOR,,,,
Cheongongui Gisa Rodea (Korea),RVL-SROK-KOR-B0,,,,
"Chevrolet Camaro - Wild Ride (Europe) (En,Fr,De,Es,It,Nl)",RVL-SCXP-EUR-B0,,,,
"Chevrolet Camaro - Wild Ride (USA) (En,Fr,Es)",RVL-SCXE-USA-B0,,,,
Chibi-Robo! (Japan),RVL-R24J-JPN,,,,
"Chicken Blaster (Europe) (En,Fr,De,Es,It)",RVL-R8LP-EUR-B1,,,,
"Chicken Blaster (USA) (En,Fr,Es)",RVL-R8LE-USA-B0,,,,
"Chicken Riot (Europe) (En,Fr,De,Es,It) (Rev 1)",RVL-SCRP-EUR-B0,,,,
"Chicken Riot (USA) (En,Fr,Es) (Rev 1)",RVL-SCRE-USA-B0,,,,
"Chicken Shoot (Europe) (En,Fr,De,Es,It)",RVL-RCSP-EUR-B1,,,,
"Chicken Shoot (USA) (En,Fr,Es)",RVL-RCSE-USA, RVL-RCSE-USA-B0,,,
"Chiffres & Des Lettres, Des - Le Jeu Officiel (France)",RVL-R54F-FRA-B0,,,,
Chin Sports (Japan),RVL-RTIJ-JPN-B0,,,,
Chocobo no Fushigi na Dungeon - Toki-wasure no Meikyuu (Japan),RVL-R7FJ-JPN,,,,
Choro Q Wii (Japan),RVL-RCQJ-JPN,,,,
"Chronicles of Narnia, The - Prince Caspian (Europe)",RVL-RNNP-UKV,,,,
"Chronicles of Narnia, The - Prince Caspian (Europe) (De,It)",RVL-RNNZ-EUU,,,,
"Chronicles of Narnia, The - Prince Caspian (Europe) (En,Es,Sv,No,Da)",RVL-RNNX-EUR,,,,
"Chronicles of Narnia, The - Prince Caspian (Europe) (Fr,Nl)",RVL-RNNY-FAH,,,,
"Chronicles of Narnia, The - Prince Caspian (USA)",RVL-RNNE-USA,,,,
"Chrysler Classic Racing (Europe) (En,Fr,De,Es,It)",RVL-R3CP-EUR,,,,
"Chrysler Classic Racing (USA) (En,Fr,De,Es,It)",RVL-R3CE-USA,,,,
Chuck E. Cheese's Party Games (USA),RVL-SCEE-USA-B0,,,,
Chuck E. Cheese's Party Games (USA) (Beta) (2010-05-10),,,,,
Chuck E. Cheese's Sports Games (USA),RVL-SCKE-USA-B0,,,,
Chuck E. Cheese's Super Collection (USA),RVL-SATE-USA-B0,,,,
Chumchwora Made in Wario (Korea),RVL-RODK-KOR,,,,
"CID the Dummy (Europe) (En,Fr,De,Es,It)",RVL-RC9P-EUR,,,,
CID the Dummy (USA),RVL-RDYE-USA,,,,
"Circus (Europe) (En,Fr,De,Es,It)",RVL-R5QP-EUR-B0,,,,
"Circus Games (USA) (En,Fr,Es)",RVL-RQKE-USA,,,,
City Builder (USA),RVL-RG7E-USA-B0,,,,
City Builder (USA) (Beta) (2009-11-24),,,,,
Classic British Motor Racing (Europe),RVL-RBQP-UKV,,,,
Classic British Motor Racing (USA),RVL-RBQE-USA,,,,
"Clever Kids - Creepy Crawlies (Europe) (En,Fr,De,Es,It)",RVL-RV3P-EUR-B0,,,,
"Cloudy with a Chance of Meatballs (Europe) (En,Fr,De,Es,It)",RVL-ROYX-EUR-B0,,,,
Cloudy with a Chance of Meatballs (UK),RVL-ROYP-UKV-B0,,,,
"Cloudy with a Chance of Meatballs (USA) (En,Fr,Es)",RVL-ROYE-USA-B0,,,,
"Cocoto Festival (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)",RVL-SCFP-EUR-B0,,,,
"Cocoto Kart Racer (Europe) (En,Fr,De,Es,It)",RVL-ROCP-EUR,,,,
"Cocoto Kart Racer (USA) (En,Fr)",RVL-ROCE-USA,,,,
"Cocoto Kart Racer 2 (Europe) (En,Fr,De,Es,It)",RVL-SKWP-EUR-B0,,,,
"Cocoto Magic Circus (Europe) (En,Fr,De,Es,It)",RVL-RMRP-EUR-B0,,,,
"Cocoto Magic Circus (Scandinavia) (Sv,No,Da)",RVL-RMRX-SCN-B0,,,,
"Cocoto Magic Circus (USA) (En,Fr,Es)",RVL-RMRE-USA,,,,
"Cocoto Surprise (Europe) (En,Fr,De,Es,It,Nl,Pt,Sv,No,Da)",RVL-SCTP-EUR-B0,,,,
Code de la Route (France),RVL-R6DF-FRA,,,,
"Code Lyoko - Quest for Infinity (Europe) (En,Fr,Es,It)",RVL-RLKP-FRA,,,,
Code Lyoko - Quest for Infinity (USA) (Beta) (2007-09-21),,,,,
"Code Lyoko - Quest for Infinity (USA) (En,Fr,Es)",RVL-RLKE-USA,,,,
"Cold Stone Creamery - Scoop It Up (USA) (En,Fr,Es)",RVL-R7NE-USA-B0,,,,
"Colin McRae - Dirt 2 (Europe) (En,Fr,De,Es,It)",RVL-R69P-EUR-B0,,,,
"Combat of Giants - Dinosaurs Strike (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da)",RVL-SGXP-EUR-B0,,,,
"Conduit 2 (Europe) (En,Fr,De,Es,It)",RVL-SC2P-EUR-B0,,,,
"Conduit 2 (USA) (En,Fr,Es)",RVL-SC2E-USA-B0,,,,
"Conduit, The (Europe) (En,Fr,De,Es,It)",RVL-RCJP-EUR,,,,
"Conduit, The (USA) (Beta) (2009-05-29)",,,,,
"Conduit, The (USA) (En,Fr,Es)",RVL-RCJE-USA-B0,,,,
"Cook Wars (USA) (En,Fr,Es)",RVL-RZLE-USA-B0,,,,
Cooking Mama - Cook Off (USA),RVL-RCCE-USA,,,,
Cooking Mama - Minna to Issho ni Oryouri Taikai! (Japan),RVL-RCCJ-JPN,,,,
Cooking Mama - World Kitchen (USA),RVL-RWKE-USA,,,,
Cooking Mama - World Kitchen (USA) (Rev 1),RVL-RWKE-USA-B0,,,,
"Cooking Mama (Europe) (En,Fr,De,Es,It)",RVL-RCCP-EUR,,,,
Cooking Mama (Korea),RVL-SQKK-KOR-B0,,,,
Cooking Mama 2 - Taihen!! Mama wa Ooisogashi! (Japan),RVL-R2QJ-JPN,,,,
"Cooking Mama 2 - World Kitchen (Europe) (En,Fr,De,Es,It)",RVL-RWKP-EUR,,,,
"Cooking Mama World - Babysitting Mama (Europe) (En,Fr,De,Es,It)",RVL-SBWP-EUR-B0,,,,
"Cooking Party (Europe) (En,Fr,De,Es,It)",RVL-RZLP-EUR-B0,,,,
"Coraline (Europe) (En,Fr,De,Es,It)",RVL-RKLP-EUR,,,,
"Coraline (USA) (En,Fr,Es)",RVL-RKLE-USA,,,,
"Cosmic Family (Europe, Australia) (En,Fr,De,Es,It,Nl)",RVL-RCFP-EUR,,,,
"Cosmic Family (USA) (En,Fr,Es) (Rev 1)",RVL-RCFE-USA,,,,
Countdown - The Game (Europe),RVL-R5EP-UKV-B0,,,,
Counter Force (Europe),RVL-RCTP-UKV,,,,
Counter Force (USA),RVL-RCTE-USA,,,,
Country Dance - 30 Chart-Topping Hits!!! (USA),RVL-SQ3E-USA-B0,,,,
Country Dance (Europe),RVL-SQ2P-UKV-B0,,,,
Country Dance (USA),RVL-SQ2E-USA-B0,,,,
Country Dance 2 (Europe),RVL-S2BP-UKV-B0,,,,
Country Dance 2 (USA),RVL-S2BE-USA-B0,,,,
"Cranium Kabookii (Europe) (En,Fr,De,Es,It)",RVL-RKBP-EUR,,,,
"Cranium Kabookii (USA) (En,Fr,Es)",RVL-RKBE-USA,,,,
"Crash - Mind over Mutant (Europe) (En,Fr,De,Es,It,Nl)",RVL-RC8P-EUR, RVL-RC8P-EUR-B0,,,
"Crash - Mind over Mutant (Scandinavia) (En,Sv,No,Da,Fi)",RVL-RC8X-EUU, RVL-RC8X-EUU-B0,,,
Crash - Mind over Mutant (USA) (Beta) (2008-07-16),,,,,
Crash - Mind over Mutant (USA) (Beta) (2008-09-22),,,,,
"Crash - Mind over Mutant (USA) (En,Fr)",RVL-RC8E-USA,,,,
"Crash Car Racer (Europe) (En,Fr,De,Es,It)",RVL-SN5P-EUR-B0,,,,
"Crash of the Titans (Europe) (En,Fr,De,Es,It,Nl)",RVL-RQJP-EUR,,,,
"Crash of the Titans (Scandinavia) (En,Sv,No,Da,Fi)",RVL-RQJX-SCN, RVL-RQJX-SCN-B0,,,
Crash of the Titans (USA),RVL-RQJE-USA,,,,
Crayola Colorful Journey (USA),RVL-RZUE-USA-B0,,,,
Crayon Shin-chan - Saikyou Kazoku Kasukabe King Wii (Japan),RVL-RC4J-JPN,,,,
"Crazy Chicken - Carnival (Europe) (En,Fr,De,Es,It)",RVL-SCUP-EUR-B0,,,,
"Crazy Chicken Tales (Europe) (En,Fr,De,Es,It,Nl)",RVL-RHVP-EUR-B0,,,,
"Crazy Chicken Tales (USA) (En,Fr,Es)",RVL-RHVE-USA-B0,,,,
Crazy Climber Wii (Japan),RVL-RQ2J-JPN,,,,
"Crazy Machines (Europe) (En,Fr,De,Es,It)",RVL-SCZP-EUR-B0,,,,
Crazy Machines (USA),RVL-SCZE-USA-B0,,,,
"Crazy Mini Golf 2 (Canada) (En,Fr,Es)",RVL-SG2Y-CAN-B0,,,,
Crazy Mini Golf 2 (USA),RVL-SG2E-USA-B0,,,,
"Crazy Quiz! (Europe) (En,Fr,De,Es)",RVL-R8QP-EUR-B0,,,,
"Create (Europe) (En,Fr,De,Es,It,Nl)",RVL-SECP-EUR-B0,,,,
"Create (USA) (En,Es)",RVL-SECE-USA-B0,,,,
Cricket (Australia),RVL-R6KU-AUS-B0,,,,
"Crown of Midas, The (Europe) (En,Fr,Es,It)",RVL-SGJP-EUR-B0,,,,
"Cruise Ship Resort (Europe) (En,Fr)",RVL-SCSP-EUR-B0,,,,
Cruise Ship Vacation Games (USA),RVL-SCSE-USA-B0,,,,
"Cruis'n (Europe) (En,Fr,De,Es,It)",RVL-RCRP-EUR,,,,
"Cruis'n (USA) (En,Fr,Es)",RVL-RCRE-USA,,,,
"CSI - Crime Scene Investigation - Deadly Intent (Europe) (En,Fr,De,Es,It) (Rev 1)",RVL-R5UP-EUR-B0,,,,
"CSI - Crime Scene Investigation - Deadly Intent (USA) (En,Fr,Es)",RVL-R5UE-USA-B0,,,,
"CSI - Crime Scene Investigation - Fatal Conspiracy (Europe, Australia) (En,Fr,De,Es,It)",RVL-SCIP-EUR-B0,,,,
"CSI - Crime Scene Investigation - Fatal Conspiracy (USA) (En,Fr,Es)",RVL-SCIE-USA-B0,,,,
"CSI - Crime Scene Investigation - Hard Evidence (Europe) (En,Fr,De,Es,It)",RVL-RCIP-EUR,,,,
"CSI - Crime Scene Investigation - Hard Evidence (USA) (En,Fr,Es)",RVL-RCIE-USA,,,,
