TOSEC Name,Game Title,Product Number (GameID),Version,Build Date,Playable Regions,Area Symbols,Device Info,Peripherals,Company,Hardware ID,Maker ID,Boot Filename,File Size (bytes)
Gunbird 2 v1.000 (2000)(Virgin)(PAL)[!],GUNBIRD2,T7018D  50,V1.000,20001122,Europe,E,GD-ROM1/1,01BBA00,SEGA LC-T-70,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1232448
Gunbird 2 v1.002 (2000)(Capcom)(JP)(en)[!],GUNBIRD2,T1213M,V1.002,20000112,Japan/Asia,J,GD-ROM1/1,21BBA00,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1232448
Gundam - Side Story 0079 - Rise from the Ashes - - Colony no Ochita Chi de... v1.003 (1999)(Bandai)(JP)[!][2M1],GUNDAM SIDE STORY 0079  RISE FROM THE ASHES,T13302M,V1.003,19990725,Japan/Asia,J,GD-ROM1/1,0799A10,SEGA LC-T-133,SEGA SEGAKATANA,SEGA ENTERPRISES,0GND01.BIN,705600
Gundam - Side Story 0079 - Rise from the Ashes - Colony no Ochita Chi de... Tokubetsuban v1.000 (1999)(Bandai)(JP)[!][Bandai the Best],GUNDAM SIDE STORY 0079  +VS RX-78-2 GUNDAM,T13303M,V1.000,19991104,Japan/Asia,J,GD-ROM1/1,0799A10,SEGA LC-T-133,SEGA SEGAKATANA,SEGA ENTERPRISES,0GND01.BIN,705600
"Gundam - Side Story 0079 - Rise from the Ashes - Colony no Ochita Chi de... v1.003 (1999)(Bandai)(JP)[!][1M3, 1M5, 1M7]",GUNDAM SIDE STORY 0079  RISE FROM THE ASHES,T13302M,V1.003,19990725,Japan/Asia,J,GD-ROM1/1,0799A10,SEGA LC-T-133,SEGA SEGAKATANA,SEGA ENTERPRISES,0GND01.BIN,705600
Gundam - Side Story 0079 - Rise from the Ashes - Premium Disc v1.000 (1999)(Bandai)(JP)[!],GUNDAM SIDE STORY 0079  PREMIUM DISC,6107160,V1.000,19990913,Japan/Asia,J,GD-ROM1/1,0799A10,SEGA LC-T-133,SEGA SEGAKATANA,SEGA ENTERPRISES,0GND01.BIN,705600
Gundam - Side Story 0079 - Rise from the Ashes v1.003 (2000)(Bandai)(US)[!],GUNDAM SIDE STORY 0079  RISE FROM THE ASHES,T13301N,V1.003,20000112,USA/Canada,U,GD-ROM1/1,0799A10,SEGA LC-T-133,SEGA SEGAKATANA,SEGA ENTERPRISES,0GND01.BIN,705600
"Gundam Battle Online v1.006 (2001)(Bandai)(JP)[!][2M1, 2M3, 2M4]",GUNDAM BATTLE ONLINE,T13304M,V1.006,20010611,Japan/Asia,J,GD-ROM1/1,2799810,SEGA LC-T-133,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Gunspike v1.001 (2000)(Capcom)(JP)[!],GUNSPIKE,T1219M,V1.001,20001017,Japan/Asia,J,GD-ROM1/1,27BBA10,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1232448
Guru Guru Onsen 2 v1.005 (2001)(Sega)(JP)[!],GURUGURU ONSEN 2,HDR-0168,V1.005,20010717,Japan/Asia,J,GD-ROM1/1,2799810,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,5705952
Guru Guru Onsen 3 v1.002 (2002)(Sega)(JP)[!],GURU GURU ONSEN 3,HDR-0195,V1.002,20020219,Japan/Asia,J,GD-ROM1/1,2799810,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,8417808
Hanagumi Taisen Columns 2 v1.000 (1999)(Sega)(JP)[!],HANAGUMI TAISEN COLUMNS 2,HDR-0046,V1.000,19991209,Japan/Asia,J,GD-ROM1/1,2001A00,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Happy Breeding v1.000 (2002)(Princess Soft)(JP)[!],HAPPY BREEDING,T46512M,V1.000,20021215,Japan/Asia,J,GD-ROM1/1,199810,SEGA LC-T-465,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Happy Lesson v1.002 (2001)(Datam Polystar)(JP)[!],HAPPY LESSON,T19503M,V1.002,20010320,Japan/Asia,J,GD-ROM1/1,199811,SEGA LC-T-195,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,5562480
Harusame Youbi v1.004 (2001)(NEC InterChannel)(JP)[!],HARUSAME YOUBI,T20106M,V1.004,20010220,Japan/Asia,J,GD-ROM1/1,0799A10,SEGA LC-T-201,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Headhunter v1.006 (2001)(Sega)(PAL)(M4)(Disc 1 of 2)[!],HEADHUNTER - SEGA - AMUZE - 2001,MK-5104150,V1.006,20011116,Europe,E,GD-ROM1/2,0799A10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Headhunter v1.006 (2001)(Sega)(PAL)(M4)(Disc 2 of 2)[!],HEADHUNTER - SEGA - AMUZE - 2001,MK-5104150,V1.006,20011116,Europe,E,GD-ROM2/2,0799A10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Heavy Metal - Geomatrix v1.000 (2001)(Bigben)(PAL)[!],HEAVY METAL GEOMATRIX,T46602D 50,V1.000,20010807,Europe,E,GD-ROM1/1,0039A00,SEGA LC-T-466,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Heavy Metal - Geomatrix v1.001 (2001)(Capcom)(US)[!],HEAVY METAL GEOMATRIX,T1223N,V1.001,20010730,USA/Canada,U,GD-ROM1/1,2039A10,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Heavy Metal - Geomatrix v2.001 (2001)(Capcom)(JP)[!],HEAVY METAL GEOMATRIX,T1246M,V2.001,20010605,Japan/Asia,J,GD-ROM1/1,2039A10,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Heisei Mahjong Sou v1.012 (2000)(Micronet)(JP)[!],HEISEI MAJANSOU,T2202M,V1.012,20000920,Japan/Asia,J,GD-ROM1/1,2799C10,SEGA LC-T-22,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Hello Kitty - Lovely Fruit Park v1.004 (1999)(Sega)(JP)[!],HELLO KITTY LOVELY FRUIT PARK,HDR-0055,V1.004,19991101,Japan/Asia,J,GD-ROM1/1,619811,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,2812992
Hello Kitty - Magical Block v1.001 (2000)(Sega)(JP)[!],HELLO KITTY MAGICAL BLOCK,HDR-0070,V1.001,20000301,Japan/Asia,J,GD-ROM1/1,619811,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,2812992
Hello Kitty - Waku Waku Cookies v1.002 (2000)(Sega)(JP)[!],HELLO KITTY WAKUWAKU COOKIES,HDR-0090,V1.002,20000708,Japan/Asia,J,GD-ROM1/1,19811,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,2812992
Hello Kitty no Garden Panic v1.000 (1999)(Sega)(JP)[!],KITTY GP,6107381,V1.000,19991021,Japan/Asia,J,GD-ROM1/1,0199A11,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,1472352
Hidden & Dangerous v1.001 (2000)(Take 2)(PAL)(M4)[!],HIDDEN AND DANGEROUS,T40503D 50,V1.001,20000808,Europe,E,GD-ROM1/1,A799A01,SEGA LC-T-405,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,16075920
Hidden & Dangerous v1.100 (2000)(Take 2)(US)[!],HIDDEN AND DANGEROUS,T-40502-N,V1.100,20000720,USA/Canada,U,GD-ROM1/1,A799A01,(empty),SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,1462944
Himitsu - Yui ga Ita Natsu v1.003 (2001)(Star-Fish)(JP)[!],HIMITSU YUIGAITANATSU,T46101M,V1.003,20010614,Japan/Asia,J,GD-ROM1/1,0799A10,SEGA LC-T-461,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Historical Mystery Adventure Troia 1186 B.C. v1.002 (1999)(Hitachi - TBS)(JP)[!],SEKAI FUSHIGI HAKKEN TROIA,T39701M,V1.002,19990603,Japan/Asia,J,GD-ROM1/1,799811,SEGA LC-T-397,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,1425312
"House of the Dead 2, The v1.000 (1999)(Sega)(PAL)[!]",THE HOUSE OF THE DEAD 2,MK-5100250,V1.000,19990819,Europe,E,GD-ROM1/1,4799A10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
"House of the Dead 2, The v1.001 (1999)(Sega)(US)[!][12S]",THE HOUSE OF THE DEAD 2,MK-51002,V1.001,19990728,USA/Canada,U,GD-ROM1/1,4799A10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
"House of the Dead 2, The v1.001 (1999)(Sega)(US)[!][13S]",THE HOUSE OF THE DEAD 2,MK-51002,V1.001,19990728,USA/Canada,U,GD-ROM1/1,4799A10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
"House of the Dead 2, The v1.007 (1999)(Sega)(JP)[!][1M4, 1M5, 1MB4]",THE HOUSE OF THE DEAD 2,HDR-0007,V1.007,19990302,Japan/Asia,J,GD-ROM1/1,47BBA10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
"House of the Dead 2, The v1.007 (1999)(Sega)(JP)[!][2MB2]",THE HOUSE OF THE DEAD 2,HDR-0007,V1.007,19990302,Japan/Asia,J,GD-ROM1/1,47BBA10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
"House of the Dead 2, The v1.009 (1999)(Sega)(JP)[!]",THE HOUSE OF THE DEAD 2,HDR-0007,V1.009,19990312,Japan/Asia,J,GD-ROM1/1,47BBA10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
"House of the Dead 2, The v1.011 (1999)(Sega)(JP)[!]",THE HOUSE OF THE DEAD 2,HDR-0007,V1.011,19990823,Japan/Asia,J,GD-ROM1/1,47BBA10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Hoyle Casino v1.001 (2000)(Sierra)(US)[!],HOYLE CASINO,T11008N 00,V1.001,20000904,USA/Canada,U,GD-ROM1/1,0799A01,SEGA LC-T-110,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,1427664
Hundred Swords @barai Ban v1.000 (2000)(Sega)(JP)[!],HUNDRED SWORDS KEY VERSION,HDR-0127,V1.000,20001228,Japan/Asia,J,GD-ROM1/1,2799B11,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,705600
Hundred Swords v1.005 (2000)(Sega)(JP)[!],HUNDRED SWORDS,HDR-0124,V1.005,20001228,Japan/Asia,J,GD-ROM1/1,2799B11,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,705600
Hydro Thunder v1.002 (1999)(Midway)(US)[!],HYDRO THUNDER,T-9702N,V1.002,19990909,USA/Canada,U,GD-ROM1/1,0799A00,MIDWAY,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1335936
Hydro Thunder v1.009 (1999)(Midway)(PAL)[!],HYDRO THUNDER,T-9702D-50,V1.009,19991004,Europe,E,GD-ROM1/1,0799A00,MIDWAY,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1335936
Hydro Thunder v1.020 (1999)(Midway)(US)[!],HYDRO THUNDER,T-9702N,V1.020,19991004,USA/Canada,U,GD-ROM1/1,0799A10,MIDWAY,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1335936
Idol Janshi o Tsukucchaou v1.003 (1999)(Jaleco)(JP)[!],IDOL JANSHI WO TSUKUTTYAOU,T5703M,V1.003,19990811,Japan/Asia,J,GD-ROM1/1,199800,SEGA LC-T-57,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,35315280
Ikaruga v1.002 (2002)(ESP)(JP)[!],IKARUGA,T38706M,V1.002,20020715,Japan/Asia,J,GD-ROM1/1,01BBA10,SEGA LC-T-387,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,13982640
Illbleed v1.000 (2002)(Crazy Games - K&W Entertainment)(JP)(zh)[!][Taiwan release],ILLBLEED,T45601M 11,V1.000,20010723,Japan/Asia,J,GD-ROM1/1,0799A10,SEGA LC-T-456,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Illbleed v1.002 (2001)(AIA)(US)[!],ILLBLEED,T46001N,V1.002,20010321,USA/Canada,U,GD-ROM1/1,0799A10,SEGA LC-T-460,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Illbleed v1.003 (2001)(Crazy Games)(JP)[!],ILLBLEED,T45601M,V1.003,20010306,Japan/Asia,J,GD-ROM1/1,0799A10,SEGA LC-T-456,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Imperial no Taka - Fighter of Zero v1.004 (2000)(Global A Entertainment)(JP)[!],FIGHTER OF ZERO,T43501M,V1.004,20000523,Japan/Asia,J,GD-ROM1/1,0799B00,SEGA LC-T-435,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1996848
Incoming - Jinrui Saishuu Kessen v1.001 (1998)(Imagineer)(JP)[!][AKA Incoming - Humanity Last Battle],INCOMING,T15001M,V1.001,19981223,Japan/Asia,J,GD-ROM1/1,799800,SEGA LC-T-150,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1220688
Incoming - Jinrui Saishuu Kessen v2.000 (1998)(Imagineer)(JP)[!][AKA Incoming - Humanity Last Battle],INCOMING,T15001M,V2.000,19981223,Japan/Asia,J,GD-ROM1/1,799800,SEGA LC-T-150,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1220688
Incoming v1.000 (1999)(Interplay)(US)[!],INCOMING,T12503N,V1.000,19991105,USA/Canada,U,GD-ROM1/1,0799A10,SEGA LC-T-150,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Incoming v1.002 (1999)(Rage)(PAL)(M5)[!],INCOMING,T40701D-50,V1.002,19990906,Europe,E,GD-ROM1/1,0799A10,SEGA LC-T-150,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Industrial Spy - Operation Espionage v1.001 (2000)(UFO)(US)[!],I - SPY,T41302N,V1.001,20000208,USA/Canada,U,GD-ROM1/1,0019A10,SEGA LC-T-413,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,39033792
Inoue Ryouko - Last Scene v1.003 (2001)(Datam Polystar)(JP)[!],RYOKO INOUE LAST SCENE,T19506M,V1.003,20011003,Japan/Asia,J,GD-ROM1/1,199810,SEGA LC-T-195,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,18180960
Inoue Ryouko - Roommate v1.000 (2001)(Datam Polystar)(JP)[!],RYOKO INOUE - ROOMMATE -,T19505M,V1.000,20010520,Japan/Asia,J,GD-ROM1/1,199810,SEGA LC-T-195,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,5640096
Interlude v1.003 (2003)(NEC InterChannel)(JP)[!],INTERLUDE,T20117M,V1.003,20030215,Japan/Asia,J,GD-ROM1/1,799810,SEGA LC-T-201,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,11139072
Iris v1.000 (2003)(KID)(JP)[!],IRIS,T19722M,V1.000,20030623,Japan/Asia,J,GD-ROM1/1,0799A10,SEGA LC-T-197,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1110144
Iron Aces v1.000 (2000)(Infogrames - XICAT Interactive)(US)[!],IRON ACES,T15129N,V1.000,20001204,USA/Canada,U,GD-ROM1/1,0799A10,SEGA LC-T-151,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1425312
Iron Aces v1.000 (2001)(THQ - Xicat Interactive)(PAL)[!],IRON ACES,T44904D 50,V1.000,20010109,Europe,E,GD-ROM1/1,0799A00,SEGA LC-T-449,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1425312
Izumo v1.002 (2003)(Symbio Planning)(JP)[!],IZUMO,T46902M,V1.002,20030616,Japan/Asia,J,GD-ROM1/1,799800,SEGA LC-T-469,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
J.League Pro Soccer Club o Tsukurou! v1.006 (1999)(Sega)(JP)[!][1M1],JLEAGUE PRO SOCCER CLUB MAKER,HDR-0028,V1.006,19990912,Japan/Asia,J,GD-ROM1/1,2199810,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,5597760
J.League Pro Soccer Club o Tsukurou! v1.006 (1999)(Sega)(JP)[!][3M3],JLEAGUE PRO SOCCER CLUB MAKER,HDR-0028,V1.006,19990912,Japan/Asia,J,GD-ROM1/1,2199810,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,5597760
J.League Pro Soccer Club o Tsukurou! v1.008 (1999)(Sega)(JP)[!],JLEAGUE PRO SOCCER CLUB MAKER,HDR-0028,V1.008,19990921,Japan/Asia,J,GD-ROM1/1,2199810,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,5597760
J.League Spectacle Soccer v1.012 (2001)(Sega)(JP)[!],J-LEAGUE SPECTACLE SOCCER,HDR-0154,V1.012,20011219,Japan/Asia,J,GD-ROM1/1,799810,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Jah-Mong v1.001 (2000)(Visit)(JP)[!],JAH-MONG,T-43401M,V1.001,20000701,Japan/Asia,J,GD-ROM1/1,199410,SEGA LT-T-434,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Jeremy McGrath Supercross 2000 v1.001 (2000)(Acclaim)(US)[!][1S],JEREMY MCGRATH SUPERCROSS 2000,T-8104N,V1.001,20000705,USA/Canada,U,GD-ROM1/1,0799A10,T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1418256
Jeremy McGrath Supercross 2000 v1.001 (2000)(Acclaim)(US)[!][2S],JEREMY MCGRATH SUPERCROSS 2000,T-8104N,V1.001,20000705,USA/Canada,U,GD-ROM1/1,0799A10,T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1418256
Jeremy McGrath Supercross 2000 v1.004 (2000)(Acclaim)(PAL)(M3)[!],JEREMY MCGRATH SUPERCROSS 2000,T8114D  50,V1.004,20000803,Europe,E,GD-ROM1/1,0799A10,SEGA LC-T-81,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,16075920
Jet Coaster Dream 2 v1.003 (2000)(Bimboosoft)(JP)[!],JETCOASTER DREAM2,T41201M,V1.003,20000920,Japan/Asia,J,GD-ROM1/1,0799A10,SEGA LC-T-412,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Jet Coaster Dream v1.001 (1999)(Bimboosoft - Bottom Up)(JP)[!],JETCOASTER DREAM,T40902M,V1.001,19991022,Japan/Asia,J,GD-ROM1/1,0799A10,SEGA LC-T-409,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Jet Grind Radio v1.005 (2000)(Sega)(US)[!],JET GRIND RADIO,MK-51058,V1.005,20001002,USA/Canada,U,GD-ROM1/1,2799A10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1425312
Jet Set Radio v1.002 (2000)(Sega)(PAL)(M4)[!],JET SET RADIO,MK-5105850,V1.002,20001019,Europe,E,GD-ROM1/1,2799A10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,16075920
"Jet Set Radio v1.006 (2000)(Sega)(JP)[!][6M2, 6M4, 6M5]",JET SET RADIO,HDR-0078,V1.006,20000601,Japan/Asia,J,GD-ROM1/1,0799A10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1996848
Jet Set Radio v1.006 (2000)(Sega)(JP)[!][7MM1],JET SET RADIO,HDR-0078,V1.006,20000601,Japan/Asia,J,GD-ROM1/1,0799A10,SEGA ENTERPRISES,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1996848
Jikkyou Powerful Pro Yakyuu - Dreamcast Edition v1.003 (2000)(Konami)(JP)[!],JIKKYO PAWAFURU PUROYAKYU DREAMCAST EDITION,T9507M,V1.003,20000302,Japan/Asia,J,GD-ROM1/1,0799A00,SEGA LC-T-95,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Jimmy White's 2 - Cueball v1.100 (1999)(Virgin)(PAL)[!],JIMMY WHITE'S 2 CUEBALL,T7001D  50,V1.100,19991103,Europe,E,GD-ROM1/1,799801,SEGA LC-T-70,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,1658160
Jinsei Game for Dreamcast v1.001 (2000)(Takara)(JP)[!][1MM1],JINSEIGAME FOR DREAMCAST,T10301M,V1.001,20000417,Japan/Asia,J,GD-ROM1/1,199800,SEGA LC-T-103,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1996848
Jinsei Game for Dreamcast v1.001 (2000)(Takara)(JP)[!][2MM1],JINSEIGAME FOR DREAMCAST,T10301M,V1.001,20000417,Japan/Asia,J,GD-ROM1/1,199800,SEGA LC-T-103,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1996848
Jissen Pachislo Hisshouhou! @ VP@CHI - Kongdom v1.004 (2000)(Maxbet)(JP)[!],JISSEN PACHISLOT HISSYOUHOU VPACHI KONGDOM,T18802M,V1.004,20000830,Japan/Asia,J,GD-ROM1/1,0799A00,SEGA LC-T-188,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Jojo no Kimyouna Bouken - Mirai He no Isan for Matching Service v1.000 (2000)(Capcom)(JP)(en)[!],JOJO,T1231M,V1.000,20000906,Japan/Asia,J,GD-ROM1/1,21BBA10,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1232448
Jojo no Kimyouna Bouken - Mirai He no Isan v1.001 (1999)(Capcom)(JP)(en)[!],JOJO,T1205M,V1.001,19991028,Japan/Asia,J,GD-ROM1/1,21BBA00,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1232448
Jojo's Bizarre Adventure v1.001 (2000)(Capcom)(US)[!],JOJO S BIZARRE ADVENTURE,T1206N,V1.001,20000225,USA/Canada,U,GD-ROM1/1,01BBA00,SEGA LC-T-12,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1232448
Jojo's Bizarre Adventure v1.001 (2000)(Virgin)(PAL)[!],JOJO S BIZARRE ADVENTURE,T7007D  50,V1.001,20000225,Europe,E,GD-ROM1/1,01BBA00,SEGA LC-T-70,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1232448
July v1.001 (1998)(Fortyfive)(JP)[!],July,T35401M,V1.001,19981026,Japan/Asia,J,GD-ROM1/1,19800,SEGA LC-T-354,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1166592
July v2.000 (1998)(Fortyfive)(JP)[!],July,T35401M,V2.000,19981125,Japan/Asia,J,GD-ROM1/1,19800,SEGA LC-T-354,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1166592
Kaen Seibo - The Virgin on Megiddo v1.004 (2001)(KOBI)(JP)(Disc 1 of 2)[!],KAENSEIBO,T42802M,V1.004,20010701,Japan/Asia,J,GD-ROM1/2,799810,SEGA LC-T-428,SEGA SEGAKATANA,SEGA ENTERPRISES,1_KAEN.BIN,705600
Kaen Seibo - The Virgin on Megiddo v1.004 (2001)(KOBI)(JP)(Disc 2 of 2)[!],KAENSEIBO,T42802M,V1.004,20010701,Japan/Asia,J,GD-ROM2/2,799810,SEGA LC-T-428,SEGA SEGAKATANA,SEGA ENTERPRISES,1_KAEN.BIN,705600
Kaitou Apricot v1.006 (2003)(Takuyo)(JP)[!],APRICOT,T37910M,V1.006,20030201,Japan/Asia,J,GD-ROM1/1,799811,SEGA LC-T-379,SEGA SEGAKATANA,SEGA ENTERPRISES,0WINCEOS.BIN,705600
Kanon v1.005 (2000)(NEC InterChannel)(JP)[!],KANON,T20105M,V1.005,20000808,Japan/Asia,J,GD-ROM1/1,799810,SEGA LC-T-201,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Kao the Kangaroo v1.001 (2000)(Titus)(PAL)(M5)[!],KAO THE KANGAROO,T22902D 50,V1.001,20001018,Europe,E,GD-ROM1/1,0799A10,SEGA LC-T-229,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,16075920
Kao the Kangaroo v1.002 (2000)(Titus)(US)(en-es)[!],KAO THE KANGAROO,T22903N,V1.002,20001031,USA/Canada,U,GD-ROM1/1,0799A10,SEGA LC-T-229,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1425312
Karous v1.003 (2007)(Milestone)(JP)[!],KAROUS,T47803M,V1.003,20070117,Japan/Asia,J,GD-ROM1/1,0199A10,SEGA LC-T-478,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,705600
Kaze no Uta v1.007 (2004)(Rainsoftware)(JP)[!],KAZE NO UTA,T47501M,V1.007,20040311,Japan/Asia,J,GD-ROM1/1,799810,SEGA LC-T-475,SEGA SEGAKATANA,SEGA ENTERPRISES,0.BIN,6054048
Kidou Senkan Nadesico - Nadesico the Mission v1.003 (1999)(ESP - Kadokawa Shoten)(JP)[!],NADESICO THE MISSION,T27901M,V1.003,19990717,Japan/Asia,J,GD-ROM1/1,799810,SEGA LC-T-279,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,2241456
Kidou Senshi Gundam - Gihren no Yabou - Zeon no Keifu v1.002 (2000)(Bandai)(JP)(Disc 1 of 2)[!][Earth Federation],KIDOUSENSHI GUNDAM GIHREN NO YABO ZEON NO KEIFU,T13305M,V1.002,20000604,Japan/Asia,J,GD-ROM1/2,799810,SEGA LC-T-133,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
Kidou Senshi Gundam - Gihren no Yabou - Zeon no Keifu v1.002 (2000)(Bandai)(JP)(Disc 2 of 2)[!][Zeon],KIDOUSENSHI GUNDAM GIHREN NO YABO ZEON NO KEIFU,T13305M,V1.002,20000605,Japan/Asia,J,GD-ROM2/2,799810,SEGA LC-T-133,SEGA SEGAKATANA,SEGA ENTERPRISES,1ST_READ.BIN,1058400
