Redump Name,Game Title,Product ID,Version,Hardware,Marker ID,Build Date,Disc Type,Peripherals,Region
Rampage - World Tour (USA),RAMPAGE WORLD TOUR,T-9708H,V1.000,SEGA SEGASATURN,SEGA TP T-97,19971030,CD-1/1,JAT,U
Rampo (Japan) (Disc 1),RAMPO,GS-9011,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19950127,CD-1/2,J,JT
Rampo (Japan) (Disc 2),RAMPO,GS-9011,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19950127,CD-2/2,J,JT
Rapyulus Panic (Japan),RAPYULUS PANIC,T-21503G,V1.000,SEGA SEGASATURN,SEGA TP T-215,19960229,CD-1/1,J,J
"Rayman (Europe) (En,Fr,De) (1S)",RAYMAN,T-17701H,V1.000,SEGA SEGASATURN,SEGA TP T-177,19950915,CD-1/1,J,AEL
"Rayman (Europe) (En,Fr,De) (6S)",RAYMAN,T-17701H,V1.000,SEGA SEGASATURN,SEGA TP T-177,19950915,CD-1/1,J,AEL
Rayman (Japan),RAYMAN,T-17701G,V1.000,SEGA SEGASATURN,SEGA TP T-177,19950915,CD-1/1,J,J
Rayman (USA) (R2),RAYMAN,T-17701G,V1.000,SEGA SEGASATURN,SEGA TP T-177,19950915,CD-1/1,J,TUBK
"Real Bout Garou Densetsu (Japan) (En,Ja,Es,Pt) (2M)",REAL BOUT,T-3105G,V1.004,SEGA SEGASATURN,SEGA TP T-31,19960807,CD-1/1,JW,J
Real Bout Garou Densetsu Special (Japan),REALBOUT SPECIAL,T-3119G,V1.001,SEGA SEGASATURN,SEGA TP T-31,19971117,CD-1/1,JW,J
Real Bout Garou Densetsu Special (Japan) (Rev A),REALBOUT SPECIAL,T-3119G,V1.002,SEGA SEGASATURN,SEGA TP T-31,19971125,CD-1/1,JW,J
Real Mahjong Adventure Umi e - Summer Waltz (Japan),REALMAH-JONGADVENTURE_UMIHE_SUMMERWALTZ,T-16511G,V1.003,SEGA SEGASATURN,SEGA TP T-165,19980922,CD-1/1,J,J
Real Mahjong Adventure Umi e - Summer Waltz (Japan) (P's Club Genteiban),REALMAH-JONGADVENTURE_UMIHE_SUMMERWALTZ GENTEIBAN,T-16512G,V1.003,SEGA SEGASATURN,SEGA TP T-165,19980922,CD-1/1,J,J
"Real Sound - Kaze no Regret (Japan) (Disc 1) (2M, 3M)",REALSOUND,T-30002G,V1.000,SEGA SEGASATURN,SEGA TP T-300,19970718,CD-1/4,J,J
Real Sound - Kaze no Regret (Japan) (Disc 1) (4M),REALSOUND,T-30002G,V1.000,SEGA SEGASATURN,SEGA TP T-300,19970718,CD-1/4,J,J
Real Sound - Kaze no Regret (Japan) (Disc 2) (1M),REALSOUND,T-30002G,V1.000,SEGA SEGASATURN,SEGA TP T-300,19970718,CD-2/4,J,J
Real Sound - Kaze no Regret (Japan) (Disc 2) (2M),REALSOUND,T-30002G,V1.000,SEGA SEGASATURN,SEGA TP T-300,19970718,CD-2/4,J,J
Real Sound - Kaze no Regret (Japan) (Disc 3) (1M),REALSOUND,T-30002G,V1.000,SEGA SEGASATURN,SEGA TP T-300,19970718,CD-3/4,J,J
Real Sound - Kaze no Regret (Japan) (Disc 3) (2M),REALSOUND,T-30002G,V1.000,SEGA SEGASATURN,SEGA TP T-300,19970718,CD-3/4,J,J
Real Sound - Kaze no Regret (Japan) (Disc 4) (2M),REALSOUND,T-30002G,V1.000,SEGA SEGASATURN,SEGA TP T-300,19970718,CD-4/4,J,J
Real Sound - Kaze no Regret (Japan) (Disc 4) (3M),REALSOUND,T-30002G,V1.000,SEGA SEGASATURN,SEGA TP T-300,19970718,CD-4/4,J,J
Refrain Love - Anata ni Aitai (Japan) (Disc 1),REFRAIN LOVE,T-5308G,V1.000,SEGA SEGASATURN,SEGA TP T-53,19971020,CD-1/2,J,J
Refrain Love - Anata ni Aitai (Japan) (Disc 2),REFRAIN LOVE,T-5308G,V1.000,SEGA SEGASATURN,SEGA TP T-53,19971020,CD-2/2,J,J
Resident Evil (Europe),RESIDENT EVIL,MK-81092,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19970806,CD-1/1,J,E
Resident Evil (USA),RESIDENT EVIL,T-1221H,V1.002,SEGA SEGASATURN,SEGA TP T-12,19970804,CD-1/1,J,U
Return to Zork (Japan) (1M),RETURN TO ZORK,T-23401G,V1.000,SEGA SEGASATURN,SEGA TP T-234,19951213,CD-1/1,JM,JT
Return to Zork (Japan) (Rev A) (10M),RETURN TO ZORK,T-23401G,V2.000,SEGA SEGASATURN,SEGA TP T-234,19951228,CD-1/1,JM,JT
Revolution X - Music Is the Weapon (Europe),REVOLUTION X,T-8107H-50,V1.000,SEGA SEGASATURN,SEGA TP T-81,19960222,CD-1/1,JM,E
Revolution X - Music Is the Weapon (Germany) (5S),REVOLUTION X,T-8107H-18,V1.000,SEGA SEGASATURN,SEGA TP T-81,19960222,CD-1/1,JM,E
Revolution X - Music Is the Weapon (Japan) (10S),REVOLUTION X,T-8106G,V1.000,SEGA SEGASATURN,SEGA TP T-81,19960315,CD-1/1,J,J
Revolution X - Music Is the Weapon (USA) (1S),REVOLUTION X,T-8107H,V1.000,SEGA SEGASATURN,SEGA TP T-81,19960206,CD-1/1,JM,U
Revolution X - Music Is the Weapon (USA) (2S),REVOLUTION X,T-8107H,V1.000,SEGA SEGASATURN,SEGA TP T-81,19960206,CD-1/1,JM,U
Riglordsaga (Japan) (Made in Japan) (1M),RIGLORDSAGA,GS-9021,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19950501,CD-1/1,J,JT
Riglordsaga (Japan) (Made in Japan) (4M),RIGLORDSAGA,GS-9021,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19950501,CD-1/1,J,JT
Riglordsaga (Japan) (Made in U.S.A.) (1S),RIGLORDSAGA,GS-9021,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19950501,CD-1/1,J,JT
Riglordsaga (Japan) (Made in U.S.A.) (4S),RIGLORDSAGA,GS-9021,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19950501,CD-1/1,J,JT
Riglordsaga 2 (Japan) (1M),RIGLORDSAGA2,GS-9084,V1.100,SEGA SEGASATURN,SEGA ENTERPRISES,19961013,CD-1/1,J,JT
Riglordsaga 2 (Japan) (2M),RIGLORDSAGA2,GS-9084,V1.100,SEGA SEGASATURN,SEGA ENTERPRISES,19961013,CD-1/1,J,JT
"Rise 2 - Resurrection (Europe) (En,Fr,De,Es,It)",RISE 2:RESURRECTION,T-8114H-50,V1.000,SEGA SEGASATURN,SEGA TP T-81,19960521,CD-1/1,JT,E
"Rise 2 - Resurrection (Japan) (En,Fr,De,Es,It)",RISE 2 RESURRECTION,T-8104G,V1.000,SEGA SEGASATURN,SEGA TP T-81,19960508,CD-1/1,J,J
"Rise 2 - Resurrection (USA) (En,Fr,De,Es,It)",RISE 2 RESURRECTION,T-8114-H,V1.000,SEGA SEGASATURN,SEGA TP T-81,19960426,2CD-1/1,J,U
Riven - A Sequencia de Myst (Brazil) (Disc 1),RIVEN THE SEQUEL TO MYST,MK-8180145,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19981124,CD-1/4,JM,U
Riven - A Sequencia de Myst (Brazil) (Disc 2),RIVEN THE SEQUEL TO MYST,MK-8180145,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19981124,CD-2/4,JM,U
Riven - A Sequencia de Myst (Brazil) (Disc 3),RIVEN THE SEQUEL TO MYST,MK-8180145,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19981124,CD-3/4,JM,U
Riven - A Sequencia de Myst (Brazil) (Disc 4),RIVEN THE SEQUEL TO MYST,MK-8180145,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19981124,CD-4/4,JM,U
Riven - The Sequel to Myst (Europe) (Disc 1),RIVEN THE SEQUEL TO MYST,MK-81801,V1.003,SEGA SEGASATURN,SEGA ENTERPRISES,19980408,CD-1/4,JM,E
Riven - The Sequel to Myst (Europe) (Disc 2),RIVEN THE SEQUEL TO MYST,MK-81801,V1.003,SEGA SEGASATURN,SEGA ENTERPRISES,19980408,CD-2/4,JM,E
Riven - The Sequel to Myst (Europe) (Disc 3),RIVEN THE SEQUEL TO MYST,MK-81801,V1.003,SEGA SEGASATURN,SEGA ENTERPRISES,19980408,CD-3/4,JM,E
Riven - The Sequel to Myst (Europe) (Disc 4),RIVEN THE SEQUEL TO MYST,MK-81801,V1.003,SEGA SEGASATURN,SEGA ENTERPRISES,19980408,CD-4/4,JM,E
Riven - The Sequel to Myst (Japan) (Disc 1),RIVEN THE SEQUEL TO MYST,T-35503G,V1.002,SEGA SEGASATURN,SEGA TP T-355,19980305,CD-1/4,JM,J
Riven - The Sequel to Myst (Japan) (Disc 2),RIVEN THE SEQUEL TO MYST,T-35503G,V1.002,SEGA SEGASATURN,SEGA TP T-355,19980305,CD-2/4,JM,J
Riven - The Sequel to Myst (Japan) (Disc 3),RIVEN THE SEQUEL TO MYST,T-35503G,V1.002,SEGA SEGASATURN,SEGA TP T-355,19980305,CD-3/4,JM,J
Riven - The Sequel to Myst (Japan) (Disc 4),RIVEN THE SEQUEL TO MYST,T-35503G,V1.002,SEGA SEGASATURN,SEGA TP T-355,19980305,CD-4/4,JM,J
RMJ - The Mystery Hospital (Japan),R MJ,T-13322G,V1.000,SEGA SEGASATURN,SEGA TP T-133,19971026,CD-1/1,J,J
"Road & Track Presents - The Need for Speed (Europe) (En,De)",THE NEED FOR SPEED,T-5009H,V1.000,SEGA SEGASATURN,SEGA TP T-50,19962806,CD-1/1,JAS,E
"Road & Track Presents - The Need for Speed (USA) (En,De)",THE NEED FOR SPEED,T-5009H,V1.000,SEGA SEGASATURN,SEGA TP T-50,19962806,CD-1/1,JAS,U
Road Rash (Europe),ROAD RASH,T-5008H,V1.000,SEGA SEGASATURN,SEGA TP T-50,19960719,CD-1/1,J,E
Road Rash (Japan),ROAD RASH SATURN,T-10609G,V1.000,SEGA SEGASATURN,SEGA TP T-106,19960726,CD-1/1,J,JT
Road Rash (USA),ROAD RASH,T-5008H,V1.000,SEGA SEGASATURN,SEGA TP T-50,19960628,CD-1/1,J,U
Robo Pit (Europe),ROBO PIT,T-10002H50,V1.001,SEGA SEGASATURN,SEGA TP T-100,19960725,CD-1/1,J,E
Robo Pit (Japan),ROBO PIT,T-16603G,V1.000,SEGA SEGASATURN,SEGA TP T-166,19951229,CD-1/1,J,J
Robo Pit (USA),ROBO PIT,T-10002H,V1.004,SEGA SEGASATURN,SEGA TP T-100,19960724,CD-1/1,J,U
Robotica - Cybernation Revolt (Europe),ROBOTICA,MK-81008,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19950809,CD-1/1,J,E
Robotica (USA),ROBOTICA,T-8104H,V1.000,SEGA SEGASATURN,SEGA TP T-81,19950629,CD-1/1,J,U
Rockman 8 - Metal Heroes (Japan),ROCKMAN 8       METAL HEROES,T-1214G,V1.001,SEGA SEGASATURN,SEGA TP T-12,19961129,CD-1/1,J,JT
Rockman X3 (Japan) (2M),J:ROCKMAN X3    U:MEGAMAN X3,T-1210G,V1.001,SEGA SEGASATURN,SEGA TP T-12,19960325,CD-1/1,J,J
Rockman X4 (Japan) (1M),ROCKMAN X4,T-1221G,V1.002,SEGA SEGASATURN,SEGA TP T-12,19970617,CD-1/1,J,JT
Rockman X4 (Japan) (3M),ROCKMAN X4,T-1221G,V1.002,SEGA SEGASATURN,SEGA TP T-12,19970617,CD-1/1,J,JT
Romance of the Three Kingdoms IV - Wall of Fire (USA),Romance of The Three Kingdoms IV Wall of Fire,T-7601H,V1.000,SEGA SEGASATURN,SEGA TP T-76,19950731,CD-1/1,J,U
Ronde (Japan) (Disc 1),RONDE,T-14415G,V1.001,SEGA SEGASATURN,SEGA TP T-144,19970924,CD-1/2,J,J
Ronde (Japan) (Disc 2),RONDE,T-14415G,V1.001,SEGA SEGASATURN,SEGA TP T-144,19970924,CD-2/2,J,J
Roommate - Inoue Ryouko (Japan),ROOM MATE,T-19502G,V1.007,SEGA SEGASATURN,SEGA TP T-195,19970104,CD-1/1,J,J
Roommate - Inoue Ryouko (Japan) (Rev A),ROOM MATE,T-19502G,V2.004,SEGA SEGASATURN,SEGA TP T-195,19970423,CD-1/1,J,J
Roommate - Ryouko in Summer Vacation (Japan) (2M),ROOMMATE - Ryoko in Summer Vacation -,T-19504G,V1.002,SEGA SEGASATURN,SEGA TP T-195,19970807,CD-1/1,J,J
Roommate 3 - Ryouko Kaze no Kagayaku Asa ni (Japan),ROOMMATE3 - Ryoko Kaze-no Kagayaku Asa-ni -,T-19507G,V1.000,SEGA SEGASATURN,SEGA TP T-195,19980320,CD-1/1,J,J
Roommate 3 - Ryouko Kaze no Kagayaku Asa ni (Japan) (Rev A),ROOMMATE3 - Ryoko Kaze-no Kagayaku Asa-ni -,T-19507G,V2.000,SEGA SEGASATURN,SEGA TP T-195,19980413,CD-1/1,J,J
Roommate W - Futari (Japan) (Disc 1),ROOMMATEW -FUTARI-,T-19508G,V1.002,SEGA SEGASATURN,SEGA TP T-195,19981118,CD-1/2,J,J
Roommate W - Futari (Japan) (Disc 2),ROOMMATEW -FUTARI-,T-19508G,V1.002,SEGA SEGASATURN,SEGA TP T-195,19981118,CD-2/2,J,J
RoX - 6 = Six (Japan),ROX,T-16612G,V1.000,SEGA SEGASATURN,SEGA TP T-166,19980831,CD-1/1,J,J
Ruriiro no Yuki (Japan),RURIIRONOYUKI,T-19722G,V1.003,SEGA SEGASATURN,SEGA TP T-197,19981026,CD-1/1,J,J
Ryouko no Oshaberi Room (Japan),RYOKO NO OSYABERI ROOM,T-19509G,V1.001,SEGA SEGASATURN,SEGA TP T-195,19990304,CD-1/1,J,J
Ryouri no Tetsujin - Kitchen Stadium Tour (Japan),RYORI NO TETUJIN,T-21702G,V1.000,SEGA SEGASATURN,SEGA TP T-217,19960125,CD-1/1,J,J
Ryuuteki Gosennen - Dragons of China (Japan),Ryuuteki gosennen,T-15025G,V1.003,SEGA SEGASATURN,SEGA TP T-150,19970404,CD-1/1,J,J
Sakamoto Ryouma - Ishin Kaikoku (Japan),ISHIN KAIKOKU,T-19709G,V1.002,SEGA SEGASATURN,SEGA TP T-197,19971203,CD-1/1,JM,J
Sakura Taisen - Hanagumi Taisen Columns (Japan) (1M),HANAGUMI TAISEN COLUMNS,GS-9138,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19970226,CD-1/1,J,JT
Sakura Taisen - Hanagumi Taisen Columns (Japan) (2M),HANAGUMI TAISEN COLUMNS,GS-9138,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19970226,CD-1/1,J,JT
Sakura Taisen - Hanagumi Tsuushin (Japan) (1M),SAKURA CLUB,GS-9134,V1.009,SEGA SEGASATURN,SEGA ENTERPRISES,19970120,CD-1/1,JMP,JT
Sakura Taisen - Hanagumi Tsuushin (Japan) (2M),SAKURA CLUB,GS-9134,V1.009,SEGA SEGASATURN,SEGA ENTERPRISES,19970120,CD-1/1,JMP,JT
Sakura Taisen - Jouki Radio Show (Japan) (Disc 1) (Yuugi-ban),SAKURA RAJIO,GS-9160,V1.004,SEGA SEGASATURN,SEGA ENTERPRISES,19971006,CD-1/2,JM,J
Sakura Taisen - Jouki Radio Show (Japan) (Disc 2) (Kayou-ban),SAKURA RAJIO,GS-9160,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19971002,CD-2/2,JMP,J
Sakura Taisen - Teigeki Graph - Teigeki Graph in Sakura Wars (Japan) (Disc 1),SAKURA TAISEN   TEIGEKI GRAPH,T-32602G,V1.003,SEGA SEGASATURN,SEGA TP T-326,19981116,CD-1/2,J,J
Sakura Taisen - Teigeki Graph - Teigeki Graph in Sakura Wars (Japan) (Disc 2),SAKURA TAISEN   TEIGEKI GRAPH,T-32602G,V1.000,SEGA SEGASATURN,SEGA TP T-326,19981104,CD-2/2,J,J
Sakura Taisen (Japan) (Disc 1) (6M),SAKURA TAISEN,GS-9037,V1.005,SEGA SEGASATURN,SEGA ENTERPRISES,19960901,CD-1/2,JM,JT
"Sakura Taisen (Japan) (Disc 1) (7M, 9M, 10M)",SAKURA TAISEN,GS-9037,V1.005,SEGA SEGASATURN,SEGA ENTERPRISES,19960901,CD-1/2,JM,JT
"Sakura Taisen (Japan) (Disc 1) (8M, 13M)",SAKURA TAISEN,GS-9037,V1.005,SEGA SEGASATURN,SEGA ENTERPRISES,19960901,CD-1/2,JM,JT
Sakura Taisen (Japan) (Disc 2) (6M),SAKURA TAISEN,GS-9037,V1.005,SEGA SEGASATURN,SEGA ENTERPRISES,19960901,CD-2/2,JM,JT
Sakura Taisen (Japan) (Disc 2) (7M),SAKURA TAISEN,GS-9037,V1.005,SEGA SEGASATURN,SEGA ENTERPRISES,19960901,CD-2/2,JM,JT
"Sakura Taisen (Japan) (Disc 2) (8M, 9M)",SAKURA TAISEN,GS-9037,V1.005,SEGA SEGASATURN,SEGA ENTERPRISES,19960901,CD-2/2,JM,JT
"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare (Japan) (Disc 1) (Rev A)",SAKURA TAISEN2,GS-9169,V1.004,SEGA SEGASATURN,SEGA ENTERPRISES,19980324,CD-1/3,JM,JT
"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare (Japan) (Disc 1) (Shokai Tokutenban)",SAKURA TAISEN2,GS-9169,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19980317,CD-1/3,JM,JT
"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare (Japan) (Disc 1) (Shokai Tokutenban) (1M, 3M, 4M)",SAKURA TAISEN2,GS-9169,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19980317,CD-1/3,JM,JT
"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare (Japan) (Disc 2) (Rev A) (10M, 11M)",SAKURA TAISEN2,GS-9169,V1.004,SEGA SEGASATURN,SEGA ENTERPRISES,19980324,CD-2/3,JM,JT
"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare (Japan) (Disc 2) (Rev A) (12M)",SAKURA TAISEN2,GS-9169,V1.004,SEGA SEGASATURN,SEGA ENTERPRISES,19980324,CD-2/3,JM,JT
"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare (Japan) (Disc 2) (Shokai Tokutenban)",SAKURA TAISEN2,GS-9169,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19980317,CD-2/3,JM,JT
"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare (Japan) (Disc 2) (Shokai Tokutenban) (1M, 2M, 4M)",SAKURA TAISEN2,GS-9169,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19980317,CD-2/3,JM,JT
"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare (Japan) (Disc 2) (Shokai Tokutenban) (3M)",SAKURA TAISEN2,GS-9169,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19980317,CD-2/3,JM,JT
"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare (Japan) (Disc 3) (Rev A) (12M)",SAKURA TAISEN2,GS-9169,V1.004,SEGA SEGASATURN,SEGA ENTERPRISES,19980324,CD-3/3,JM,JT
"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare (Japan) (Disc 3) (Rev A) (13M)",SAKURA TAISEN2,GS-9169,V1.004,SEGA SEGASATURN,SEGA ENTERPRISES,19980324,CD-3/3,JM,JT
"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare (Japan) (Disc 3) (Shokai Tokutenban)",SAKURA TAISEN2,GS-9169,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19980317,CD-3/3,JM,JT
"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare (Japan) (Disc 3) (Shokai Tokutenban) (2M)",SAKURA TAISEN2,GS-9169,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19980317,CD-3/3,JM,JT
"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare (Japan) (Disc 3) (Shokai Tokutenban) (3M, 4M, 5M, 6M)",SAKURA TAISEN2,GS-9169,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19980317,CD-3/3,JM,JT
Sakura Taisen Teikokukagekidan Taiin Meibo (Japan),SAKURA-TAISEN PR,SG0000000,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19950905,CART16M,J,JT
Sakura Tsuushin (Japan),SAKURATSUUSHIN,T-38401G,V1.001,SEGA SEGASATURN,SEGA TP T-384,19980812,CD-1/1,J,J
Salamander Deluxe Pack Plus (Japan),SALAMANDER-DP,T-9520G,V1.010,SEGA SEGASATURN,SEGA TP T-95,19970325,CD-1/1,J,JT
"Samurai Spirits - Amakusa Kourin (Japan) (En,Ja,Es,Pt)",SAMURAI SPIRITS AMAKUSA KOURIN,T-3116G,V1.001,SEGA SEGASATURN,SEGA TP T-31,19970817,CD-1/1,JW,J
Samurai Spirits - Zankurou Musouken (Japan),SAMURAI SPIRITS ZANKURO MUSOKEN,T-3104G,V1.009,SEGA SEGASATURN,SEGA TP T-31,19961004,CD-1/1,J,JT
Sangokushi Eiketsuden (Japan),SANGOKUSHI EIKETSUDEN,T-7613G,V1.000,SEGA SEGASATURN,SEGA TP T-76,19960216,CD-1/1,J,J
Sangokushi IV (Japan),SANGOKUSHI-4,T-7601G,V1.000,SEGA SEGASATURN,SEGA TP T-76,19950302,CD-1/1,J,JT
Sangokushi IV with Power-Up Kit (Japan),SANGOKUSHI-4WPK,T-7644G,V1.000,SEGA SEGASATURN,SEGA TP T-76,19970718,CD-1/1,J,J
Sangokushi Koumeiden (Japan),SANGOKUSHI KOUMEIDEN,T-7629G,V1.000,SEGA SEGASATURN,SEGA TP T-76,19970217,CD-1/1,JF,J
Sangokushi Returns (Japan),SANGOKUSHI RETURNS,T-7617G,V1.000,SEGA SEGASATURN,SEGA TP T-76,19961129,CD-1/1,J,J
Sangokushi V (Japan),SANGOKUSHI V,T-7623G,V1.001,SEGA SEGASATURN,SEGA TP T-76,19960819,CD-1/1,J,J
Sangokushi V (Japan) (Rev A),SANGOKUSHI V,T-7623G,V2.000,SEGA SEGASATURN,SEGA TP T-76,19961016,CD-1/1,J,J
Sanguozhi IV (Taiwan),SANGOKUSHI-4 CHINESE VERSION,T-7601H-40,V1.003,SEGA SEGASATURN,SEGA TP T-76,19960220,CD-1/1,J,JT
Sanguozhi V (Taiwan),SANGOKUSHI V (CHINESE VERSION),T-7606H-16,V1.000,SEGA SEGASATURN,SEGA TP T-76,19961217,CD-1/1,J,JT
Sanguozhi Yingjiezhuan (Taiwan),SANGOKUSHI EIKETSUDEN(CHINESE VERSION),T-7603H-16,V1.000,SEGA SEGASATURN,SEGA TP T-76,19960617,CD-1/1,J,JT
Sankyo Fever - Jikki Simulation S (Japan),SANKYO FEVER JIKKI SIMULATION,T-32102G,V1.004,SEGA SEGASATURN,SEGA TP T-321,19970224,CD-1/1,JQ,J
Sankyo Fever - Jikki Simulation S Vol. 2 (Japan),SANKYOJIKKISIMULATIONS VOL2,T-32103G,V1.001,SEGA SEGASATURN,SEGA TP T-321,19971116,CD-1/1,JQ,J
Sankyo Fever - Jikki Simulation S Vol. 3 (Japan),SANKYOJIKKISIMULATIONS VOL3,T-32105G,V1.002,SEGA SEGASATURN,SEGA TP T-321,19981008,CD-1/1,JQ,J
SatMag Sono CD (Japan),SATURN MAGAZINE 1998,6106833,V1.001,SEGA SEGASATURN,SEGA TP T-186,19971209,CD-1/1,J,J
Saturn Bomberman (Europe),SATURN BOMBERMAN,MK-81070,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19970228,CD-1/1,JT,E
Saturn Bomberman (Japan),BOMBERMAN SS,T-14302G,V1.000,SEGA SEGASATURN,SEGA TP T-143,19960531,CD-1/1,JT,J
Saturn Bomberman (Japan) (SegaNet),BOMBERMAN SS XBAND,T-14305G,V1.001,SEGA SEGASATURN,SEGA TP T-143,19960809,CD-1/1,JX,J
Saturn Bomberman (USA) (1S),SATURN BOMBERMAN,MK-81070,V1.003,SEGA SEGASATURN,SEGA ENTERPRISES,19970512,CD-1/1,JTDX,U
Saturn Bomberman Fight!! (Japan),SATURN BOMBERMAN FIGHT,T-14321G,V1.000,SEGA SEGASATURN,SEGA TP T-143,19971027,CD-1/1,JT,J
Saturn CG Selection Vol. 1 (Japan) (Rev A),CG SELECTION,J-0101,V1.001,SEGA SEGASATURN,SEGA ENTERPRISES,19950922,CD-1/1,J,J
Saturn Music School (Japan),SATURN MUSIC SCHOOL,T-32801G,V1.004,SEGA SEGASATURN,SEGA TP T-328,19970617,CD-1/1,JY,J
Saturn Music School 2 (Japan) (Rev A),MUSIC SCHOOL2,T-32803G,V1.003,SEGA SEGASATURN,SEGA TP T-328,19980619,CD-1/1,JY,J
Saturn Super Henshuubu Hen - Taikenban Saturn Soft Taizen (Japan) (1M),SATURN SUPER 95W,610602004,V1.000,SEGA SEGASATURN,SEGA TP T-255,19951110,CD-1/1,J,J
Saturn Super Henshuubu Hen - Taikenban Saturn Soft Taizen (Japan) (2M),SATURN SUPER 95W,610602004,V1.000,SEGA SEGASATURN,SEGA TP T-255,19951110,CD-1/1,J,J
Savaki (Japan) (2M),SAVAKI,T-5208G,V1.002,SEGA SEGASATURN,SEGA TP T-52,19980306,CD-1/1,J,J
Scorcher (Europe),SCORCHER,MK-81214,V3.004,SEGA SEGASATURN,SEGA ENTERPRISES,19970327,CD-1/1,JT,E
Scorcher (USA),SCORCHER,MK-81214,V1.008,SEGA SEGASATURN,SEGA ENTERPRISES,19970211,CD-1/1,JT,UT
Scorcher (USA) (RE),SCORCHER,MK-81214,V2.000,SEGA SEGASATURN,SEGA ENTERPRISES,19970220,CD-1/1,JT,UT
Scud - The Disposable Assassin (USA),#NAME?,T-30403H,V1.015,SEGA SEGASATURN,SEGA TP T-304,19970128,CD-1/1,JG,JTUE
SD Gundam - GCentury S (Japan),SD GANDAM GCENTURYS,T-13324G,V1.001,SEGA SEGASATURN,SEGA TP T-133,19971211,CD-1/1,JT,J
"Sea Bass Fishing (Europe) (En,Fr,De)",SEABASS FISHING,T-6009H-50,V1.002,SEGA SEGASATURN,SEGA TP T-60,19960726,CD-1/1,J,E
SeaBass Fishing (Japan),SEABASS FISHING,T-6005G,V1.001,SEGA SEGASATURN,SEGA TP T-60,19960106,CD-1/1,J,J
SeaBass Fishing 2 (Japan),SEABASS FISHING2,T-6011G,V1.003,SEGA SEGASATURN,SEGA TP T-60,19970306,CD-1/1,J,J
Sega Ages - After Burner II (Japan),AFTER BURNER 2,GS-9109,V1.001,SEGA SEGASATURN,SEGA ENTERPRISES,19960903,CD-1/1,JAE,JT
Sega Ages - Columns Arcade Collection (Japan),COLUMNS ARCADECOLLECTION,GS-9161,V1.008,SEGA SEGASATURN,SEGA ENTERPRISES,19970912,CD-1/1,J,JT
Sega Ages - Fantasy Zone (Japan),FANTASY ZONE,GS-9136,V1.001,SEGA SEGASATURN,SEGA ENTERPRISES,19970101,CD-1/1,J,JT
Sega Ages - Galaxy Force II (Japan),SEGAAGES GALAXY FORCE II,GS-9197,V1.004,SEGA SEGASATURN,SEGA ENTERPRISES,19980526,CD-1/1,JE,JT
Sega Ages - I Love Mickey Mouse - Fushigi no Oshiro Daibouken & I Love Donald Duck - Georgia Ou no Hihou (Japan),SEGAAGES MICKEY MOUSE/DONALD DUCK,GS-9179,V1.000,SEGA SEGASATURN,SEGA ENTERPRISES,19980227,CD-1/1,J,J
Sega Ages - Memorial Selection Vol. 1 (Japan),MEMORIALSELECTION VOL1,GS-9135,V1.002,SEGA SEGASATURN,SEGA ENTERPRISES,19970126,CD-1/1,J,JT
